"genes","baseMean","log2FoldChange","lfcSE","pvalue","padj","isDescendant","swiss_prot"
"TRINITY_DN166207_c0_g1",11.6654419445907,-0.410596006210811,1.16026930999139,0.00212067942931829,0.0968502558478203,FALSE,"EF1A_PLAFK"
"TRINITY_DN1668_c0_g1",361.390117643203,0.769684893835044,0.669251304932456,0.000989186173454493,0.0635929527391161,TRUE,"SL9A1_MOUSE"
"TRINITY_DN1678_c1_g1",63.8198432078152,0.873881972879676,0.346482367676593,0.00116418272381395,0.0690576454132,FALSE,"ADF1_DROME"
"TRINITY_DN16824_c0_g1",14.586242430992,1.44654677428319,1.84669893064847,4.18397877509743e-05,0.0095648771709419,FALSE,"TFPI1_HUMAN"
"TRINITY_DN1684_c0_g1",170.717791029822,-1.44455368936737,0.417847514019241,1.47610936899527e-06,0.000900179556523996,FALSE,"WSCD_AEDAE"
"TRINITY_DN16972_c0_g1",222.108941390826,0.872919189104776,0.374387546317074,0.00169143366367924,0.0854411580987087,FALSE,"RT14_BOVIN"
"TRINITY_DN1700_c0_g1",962.376036577646,-2.3310618984438,0.55115294655784,7.90524407163183e-12,5.60230696925833e-08,FALSE,"SYLC_HUMAN"
"TRINITY_DN1700_c0_g2",1260.17382638936,-1.32349391724635,0.394598133616827,5.80720551742726e-06,0.00247218689723522,TRUE,"SYLC_HUMAN"
"TRINITY_DN1704_c2_g1",32.2777854547016,0.949453131535083,0.47129197707652,0.00108215222221722,0.0666530527218008,FALSE,"ZG53_XENLA"
"TRINITY_DN1706_c0_g2",280.979234130913,-0.826534501593779,0.34741082768667,0.00211257656000014,0.096718602493952,FALSE,"BARK_DROME"
"TRINITY_DN1707_c0_g2",110.394615884346,-0.960666952026597,0.411437683847084,0.000847947494820149,0.0582605157584392,FALSE,"ITA8_MOUSE"
"TRINITY_DN17248_c0_g1",86.4450347584415,-0.927532445272993,0.657582511891885,0.000445671422123752,0.0405467230867753,TRUE,"SCNA_DROME"
"TRINITY_DN172668_c0_g1",4.27838987055913,0.803760537255617,1.39635310311917,0.000307153372909637,0.0326895845889235,FALSE,"AP2B1_MOUSE"
"TRINITY_DN1738_c0_g1",2539.20959483641,0.814748530762887,0.311223194699851,0.00132220550066073,0.0743669607365087,FALSE,"EIF3D_NASVI"
"TRINITY_DN17505_c0_g1",258.472432781335,-0.917456630965137,0.488628263185561,0.00139427359575154,0.0766316175737968,FALSE,"CDN1C_HUMAN"
"TRINITY_DN1755_c0_g1",6811.85642537883,-0.946212580311042,0.405716419344403,0.000960849466828326,0.0624533757287186,FALSE,"EAA4_CANLF"
"TRINITY_DN1771_c4_g1",1097.71880216866,-0.91898930107126,0.467727138661729,0.00147880268438067,0.0793889880608689,FALSE,"BGH3_PIG"
"TRINITY_DN17721_c0_g1",69.6083150783623,-0.924515707358141,0.360446672685167,0.000761712180993323,0.055193117965985,FALSE,"TM39B_DANRE"
"TRINITY_DN179101_c0_g1",44.7230394388981,-0.813078859914445,0.601754317397534,0.00125919481389194,0.0723427536473273,TRUE,"SFR1_MOUSE"
"TRINITY_DN1838_c0_g1",201.041692171658,0.864753096034952,0.351675418009709,0.00140917582244833,0.0770639429801563,TRUE,"MYPOP_MOUSE"
"TRINITY_DN185_c0_g1",383.522561741896,-0.910080217078719,0.332123377421779,0.000560933220220263,0.046066114955185,FALSE,"SR140_HUMAN"
"TRINITY_DN18768_c0_g1",9.24693766094489,-0.836269854522118,0.698246567853274,0.000607856833704604,0.0483375237299257,FALSE,"PRR12_MOUSE"
"TRINITY_DN18785_c0_g1",86.7087461945995,1.03284290511112,0.403381831661739,0.000339199737366807,0.0349875235950372,FALSE,"CTRO_RAT"
"TRINITY_DN1878_c0_g1",395.332038251528,0.89954065511362,0.361747258267847,0.00105789487110743,0.0656963621090404,FALSE,"3HIDH_HUMAN"
"TRINITY_DN188_c0_g1",1259.25501365107,-1.59148872843798,0.267290880817518,1.12891906462789e-11,7.19563992048218e-08,FALSE,"MARE1_BOVIN"
"TRINITY_DN1890_c0_g1",98.8905231959496,0.960557765470957,0.552369135765105,0.000647303271130356,0.050022135274343,FALSE,"LCK_CHICK"
"TRINITY_DN1895_c0_g1",196.609040537746,0.725373444068931,0.274940856153596,0.00197167442206361,0.0934458881481255,FALSE,"GMPAA_DANRE"
"TRINITY_DN19044_c0_g1",56.2858243136787,-1.35018204114576,0.633231212882522,2.09620987772473e-05,0.00603390545512141,FALSE,"STAN_DROME"
"TRINITY_DN19055_c0_g1",95.8909710927798,0.821379658309161,0.294801053977423,0.000823547535535694,0.0572850536323316,FALSE,"WASC3_SALSA"
"TRINITY_DN1905_c1_g2",118.223771005357,0.897000655987735,0.441979449400007,0.00188586880813069,0.0910934568825175,FALSE,"NUDT5_MOUSE"
"TRINITY_DN194_c0_g1",337.56888920204,0.885247787717412,0.417837350864492,0.00201421275274831,0.094251127158204,FALSE,"6PGL_RAT"
"TRINITY_DN1955_c0_g1",430.857430929228,0.730918232449174,0.259017495275894,0.00115547324730887,0.0687780607424822,FALSE,"SUV3_DROPS"
"TRINITY_DN19646_c0_g1",14.3611293849592,0.386791040814127,2.12646204536442,0.00205684139931948,0.0952958366955202,FALSE,"GCSP2_ARATH"
"TRINITY_DN1965_c0_g3",10.1647814251851,-5.08812295208734,10.0876590546207,3.83706066783212e-05,0.00899365215987826,FALSE,"MARC1_HUMAN"
"TRINITY_DN1965_c0_g4",132.139938570574,1.08504280403187,0.405794598158857,0.000182598007096623,0.0238259349976563,FALSE,"MARC1_HUMAN"
"TRINITY_DN19731_c0_g1",132.284782513599,1.04439729136485,0.380325932630542,0.000221045319546018,0.026737606342998,FALSE,"TBA1_PARLI"
"TRINITY_DN1977_c0_g1",174.589530092863,-1.21374187453666,0.416667816882394,3.95102883081085e-05,0.00918338166422829,FALSE,"CD63_HUMAN"
"TRINITY_DN1991_c0_g1",561.68914420086,-1.08256530457875,0.394724547028964,0.000165048394037059,0.0221995259873563,FALSE,"PYC_BOVIN"
"TRINITY_DN1993_c0_g1",4124.36839412404,-0.899762812876809,0.372109697466412,0.00120239960226906,0.0703165701033486,FALSE,"CO4A2_ASCSU"
"TRINITY_DN2012_c0_g1",372.904214097319,-0.998808128184862,0.306848530438591,7.79121927245044e-05,0.0140788961774577,FALSE,"IF2_FRACC"
"TRINITY_DN2015_c0_g2",60.0854859105094,0.87719682778605,0.41294864924314,0.0021495888813553,0.0976891248850099,FALSE,"EMC4_XENTR"
"TRINITY_DN2030_c0_g1",298.042372433407,0.801583815979875,0.253418103517013,0.000295215853412224,0.0319267730302433,TRUE,"TOPB1_HUMAN"
"TRINITY_DN2045_c0_g2",443.075184022452,-0.917391940376904,0.453667404534692,0.00153264588172114,0.08073766735734,FALSE,"SMS1_RAT"
"TRINITY_DN20560_c0_g1",149.400306294611,1.15608155412876,0.396726036458549,6.47500386451248e-05,0.0125617160319002,FALSE,"GPDM_BOVIN"
"TRINITY_DN2062_c0_g1",601.233190802549,0.733316442649741,0.245934315245942,0.000710199876851604,0.0530452823084772,FALSE,"NEDD8_DROME"
"TRINITY_DN2062_c1_g1",115.920566114854,0.849288052969298,0.359715045964388,0.0018888283720172,0.091132754083758,FALSE,"GPN3_DANRE"
"TRINITY_DN20730_c0_g2",5.50488882284022,0.500028648074243,0.847803611532638,0.00186961601032249,0.0907239162267221,FALSE,"Y091_NPVAC"
"TRINITY_DN2079_c0_g2",3429.81016295549,-1.01174652738962,0.469631433283108,0.000572837099145531,0.0467568579652148,FALSE,"EAAT_ONCVO"
"TRINITY_DN2099_c1_g1",6417.80740522548,0.888030159446264,0.357324707686725,0.00114652522432869,0.0686478899609764,FALSE,"RL24_DROME"
"TRINITY_DN210391_c1_g1",2162.54176875612,1.75205002823745,1.81566148162747,1.63382788140325e-05,0.00512596478749837,FALSE,"COX1_DIDVI"
"TRINITY_DN2113_c1_g1",199.718170406891,1.07707362172674,0.509370108643604,0.000276605796742574,0.0307704154832487,FALSE,"CZIB_HUMAN"
"TRINITY_DN2120_c4_g1",235.322552155082,-0.905910699234095,0.419677116882184,0.00162612265244736,0.0836723552555916,TRUE,"ASR4_SARSH"
"TRINITY_DN21256_c0_g1",99.7258527639436,-1.13035149997034,0.52712172310593,0.000158849726698048,0.0218465521388973,FALSE,"RTBS_DROME"
"TRINITY_DN2128_c0_g1",5236.89374374574,-0.53446879155861,0.165998813116606,0.000658341467024569,0.0505451534007756,TRUE,"DDX3X_MOUSE"
"TRINITY_DN2128_c3_g2",44.7178334736589,-0.996902508019345,0.627827322365775,0.000329769541676776,0.0343976755870574,FALSE,"GP1_CHLRE"
"TRINITY_DN2130_c0_g1",231.455058791504,12.7690037791694,6.75859490570119,2.61951769937238e-06,0.00139025997510831,FALSE,"A1AT5_MOUSE"
"TRINITY_DN2138_c0_g1",135.491373508038,-1.03819243990222,0.437768096834131,0.000405552204722744,0.0382740925111109,FALSE,"KDM7B_DANRE"
"TRINITY_DN21447_c0_g1",625.78315653777,-0.89653354299891,0.490595099409149,0.00168135744861608,0.0851463724167597,TRUE,"NAMPT_RAT"
"TRINITY_DN21525_c0_g1",14.8618932503163,-0.776416661072801,0.816872475401123,0.000540064318636751,0.0449342464448075,TRUE,"CFB_TACTR"
"TRINITY_DN2165_c0_g1",213.959852346456,-0.893962392576497,0.377056430857115,0.00136084743474993,0.0756573398933698,FALSE,"YKD0_YEAST"
