"genes","baseMean","log2FoldChange","lfcSE","pvalue","padj","isDescendant","swiss_prot","fly"
"TRINITY_DN1472_c0_g1",7017.2303548634,-0.444686228616681,0.212732952547728,0.000516683981229475,0.021640763944264,FALSE,"RS7_BOVIN","Q8IMI7_DROME"
"TRINITY_DN15240_c0_g1",2035.52302371352,-0.339498924463877,0.187962667364798,0.00502114579293465,0.0781151737130768,FALSE,"PELO_DROME","PELO_DROME"
"TRINITY_DN15463_c0_g2",2985.72698756711,-0.380690516539539,0.220106772987761,0.0018969179781597,0.0453968035105938,FALSE,"RS21_XENTR","M9PEA6_DROME"
"TRINITY_DN1588_c0_g1",6417.96342260594,-0.849351740694526,0.338293384532858,2.34008077472945e-07,0.000118114648500987,FALSE,"ZFAN6_BOVIN","A0A0B4KGY1_DROME"
"TRINITY_DN160_c0_g1",831.8587281949,-0.346111707494921,0.11955012939825,0.000653246961872037,0.0246705464852362,TRUE,"FNBP1_XENLA","Q9VZD7_DROME"
"TRINITY_DN162_c0_g1",651.194822689566,0.335058778930357,0.174854567903627,0.00503244187317575,0.0781460568083044,FALSE,"SND1_RAT","SND1_DROME"
"TRINITY_DN1664_c1_g2",6590.59257150202,-0.343802182368554,0.180605701986893,0.00439021937284598,0.0724090175503783,FALSE,"RPGF1_HUMAN","Q9VNB9_DROME"
"TRINITY_DN1738_c0_g1",2541.70443465402,-0.497536120205506,0.201367434238621,0.000139236237372375,0.00962515893957424,FALSE,"EIF3D_NASVI","EI3D2_DROME"
"TRINITY_DN1831_c0_g1",3079.97439369118,-0.31096254936613,0.129558889894999,0.00303157568301107,0.058638123566952,TRUE,"BAG6_MOUSE","M9PHN9_DROME"
"TRINITY_DN18661_c2_g1",7184.29392187044,-0.432184459904268,0.207786375477149,0.000685050728307673,0.0253891936007642,FALSE,"RL18A_DANRE","RL18A_DROME"
"TRINITY_DN1936_c1_g1",723.71431969123,-0.357369537318237,0.19418696893256,0.00349674191957707,0.0637840088361639,FALSE,"Y258_HAEIN","A0A0B4LEW1_DROME"
"TRINITY_DN19569_c0_g1",2326.06118546788,-0.341791469055907,0.225142988468807,0.00369577044601133,0.065986414605679,FALSE,"RL38_JULON","A0A0B4KED0_DROME"
"TRINITY_DN20489_c0_g1",17482.8327789314,-0.337060121404531,0.215226973051705,0.00468652927520936,0.0750610309984016,FALSE,"RS2_URECA","M9PB84_DROME"
"TRINITY_DN207_c1_g1",14404.4307188936,-0.367073977102715,0.208692043906117,0.00275614014303773,0.0559507475700183,FALSE,"RL10_BOMMA","M9PIM0_DROME"
"TRINITY_DN2099_c1_g1",6414.97406063512,-0.371970409338283,0.214732502446994,0.00238265582366314,0.0517534210390094,FALSE,"RL24_DROME","X2JE06_DROME"
"TRINITY_DN2247_c0_g1",61627.858929017,-0.320728312633865,0.20399220590628,0.00714928330478836,0.0956530170777345,FALSE,"KARG0_SCYPA","Q9VST4_DROME"
"TRINITY_DN2255_c0_g1",4753.20819555686,-0.374938032387661,0.233652994341128,0.00174912717123156,0.0431836140667643,FALSE,"TANC2_HUMAN","Q9VTS6_DROME"
"TRINITY_DN2389_c0_g1",6108.05130786422,-0.346304909587641,0.205276496379044,0.00428435713125924,0.0715183319174248,FALSE,"RS27_HOMAM","Q9VBU9_DROME"
"TRINITY_DN25227_c0_g1",1253.73203977958,3.09309087706675,0.98096668249908,3.05646966799778e-07,0.000142979947507661,TRUE,"BIP_DROME","Q8I0E9_DROME"
"TRINITY_DN261_c1_g1",11539.6813273374,-0.337562737661994,0.210098373654138,0.00490858923351771,0.0768907532200145,FALSE,"RL8_MAMBR","RL8_DROME"
"TRINITY_DN2685_c0_g1",15167.0956575402,-0.258073503924144,0.265567078049871,0.00459559357504231,0.0742557317544565,FALSE,"TBA3_HOMAM","Q9VED6_DROME"
"TRINITY_DN2685_c0_g2",2777.4478588575,-0.385302739394884,0.239178631304692,0.00132695530424384,0.036916755660236,FALSE,"TBA3_HOMAM","Q9VED6_DROME"
"TRINITY_DN27378_c0_g1",9567.48042667956,0.231895168342175,0.597711105700908,0.00132308829515668,0.036916755660236,FALSE,"ATP6_DROME","ATP6_DROME"
"TRINITY_DN27942_c2_g1",16694.5213636795,-0.352994574106081,0.197875421312578,0.00383439637855553,0.0674018631518448,FALSE,"RL7_DROME","X2J5G6_DROME"
"TRINITY_DN28415_c0_g1",8237.15244945318,-0.401756504288205,0.21963622459561,0.00124816018221927,0.0357892205900727,FALSE,"RS24_TAKRU","Q9W229_DROME"
"TRINITY_DN2870_c0_g1",648.728640107857,0.369908889839248,0.185327620557384,0.00256332733016211,0.0538028024896534,FALSE,"DEGS1_MICFO","M9PC47_DROME"
"TRINITY_DN2996_c1_g1",14167.2432580264,-0.320364700719212,0.207512625081041,0.00700121205192839,0.0947276212030262,FALSE,"RLA1_DROME","M9PBK5_DROME"
"TRINITY_DN3215_c2_g1",5169.56191954758,-0.392965733992581,0.202583246301697,0.00163193333062045,0.0417153118813503,FALSE,"RS13_XENLA","X2J950_DROME"
"TRINITY_DN33390_c0_g1",1369.74386009622,-0.453097279057099,0.209347162949873,0.000426935368983139,0.0192421368215508,FALSE,"TCP4_DROME","TCP4_DROME"
"TRINITY_DN350_c1_g1",790.933895892083,0.330985450705283,0.165114643576377,0.00484324808552135,0.0762785687511705,FALSE,"SXL_CERCA","M9PHB3_DROME"
"TRINITY_DN36561_c1_g1",11268.3533185487,-0.385873856427285,0.204047773459534,0.0018973034329878,0.0453968035105938,FALSE,"RL13_ICTPU","M9PFF0_DROME"
"TRINITY_DN3723_c0_g1",4875.82786958543,-0.396815966493599,0.203119939457346,0.00150029052384914,0.0398228200065768,FALSE,"RL22_TRIGR","RL22_DROME"
"TRINITY_DN38475_c0_g1",6464.71400089891,-0.362140125026974,0.214159393817756,0.00291425821488556,0.0573101403680556,FALSE,"RS20_XENLA","RS20_DROME"
"TRINITY_DN3888_c0_g2",979.973832103987,-0.309365997120912,0.23405378973136,0.00531761872798433,0.0809841752543936,FALSE,"RISC_RAT","Q8IRI8_DROME"
"TRINITY_DN390624_c0_g1",8881.78592844295,-0.41968590577494,0.212571719221731,0.000894501398825797,0.029384555765766,FALSE,"RL9_DROME","X2JDU0_DROME"
"TRINITY_DN3928_c0_g1",1521.72923121823,-0.458608137307107,0.143534919297384,6.69201889062812e-05,0.00611492841100815,FALSE,"GCDH_BOVIN","Q9VMC6_DROME"
"TRINITY_DN396_c1_g1",2307.92724645818,-0.429778014502643,0.178859160320685,0.000569011749310843,0.0229272678799763,FALSE,"CYC8_DICDI","Q9VJJ9_DROME"
"TRINITY_DN401_c0_g1",4187.8871553331,-0.349579592431161,0.183779608301546,0.00396464306814215,0.0684800026745531,TRUE,"MY18A_HUMAN","Q9VEZ0_DROME"
"TRINITY_DN4085_c0_g1",1032.79379265465,-0.362156606501805,0.159917850045438,0.00211375481394996,0.0478400635792133,FALSE,"SWS_DROME","E1JJF4_DROME"
"TRINITY_DN4090_c0_g2",1024.84252633786,-0.435118998656948,0.194705951339598,0.000608637715992074,0.0237800205126037,FALSE,"EIF3M_CULQU","A0A0B4LFB3_DROME"
"TRINITY_DN40915_c0_g2",5210.2016762836,-0.310113676420958,0.215974136295629,0.00764794489419898,0.0989812778553656,FALSE,"RS15A_DROME","E1JJM9_DROME"
"TRINITY_DN4184_c1_g1",5750.0707034652,-0.443540273959052,0.230725250078763,0.000486447004140105,0.020889191729646,FALSE,"RS27A_BOVIN","Q9W418_DROME"
"TRINITY_DN4199_c0_g1",3412.82072026855,-0.281962716827012,0.244069091495119,0.0060203555259925,0.0871009609314153,TRUE,"HEM0_BOVIN","O18680_DROME"
"TRINITY_DN4218_c0_g1",681.781725777131,0.545614206614943,0.255971071624824,5.69718202215095e-05,0.00564375984804916,FALSE,"PDIA6_DROME","PDIA6_DROME"
"TRINITY_DN4304_c0_g1",1548.15655266171,-0.333119087081803,0.213756093920411,0.00514239868284632,0.0792647288976395,FALSE,"TENS_CHICK","Q9VHC3_DROME"
"TRINITY_DN4323_c1_g1",13185.1274740681,-0.326088615386364,0.205838033462191,0.00635904706026583,0.0895929718517471,FALSE,"RS6_SPOFR","Q95TP9_DROME"
"TRINITY_DN447037_c0_g1",8472.73519623175,16.8911931630015,2.56919898536981,1.98409034510718e-11,1.05153481473439e-07,FALSE,"COX1_DRONO","COX1_DROME"
"TRINITY_DN4499_c0_g2",1968.50792693169,-0.323590716152436,0.227511645597265,0.00487919789257313,0.0766569238072791,FALSE,"AUTS2_MOUSE","X2JC54_DROME"
"TRINITY_DN45310_c0_g1",4192.13147041696,-0.357268005803275,0.204900544959568,0.00343877300883169,0.0633686003897817,FALSE,"RL19_DROME","RL19_DROME"
"TRINITY_DN45570_c0_g1",8448.64684235516,-0.389347559784923,0.200608829120441,0.00176653255943423,0.0432950857199061,FALSE,"RL27A_BOVIN","M9MRC9_DROME"
"TRINITY_DN4557_c0_g1",5000.59178821514,-0.433842864838481,0.233739425888143,0.000575077933938194,0.0230604075930651,FALSE,"RL37A_DROME","M9MRF2_DROME"
"TRINITY_DN4683_c0_g1",7979.52132013466,-0.383157986447719,0.216037801931217,0.00187966557774133,0.0451446266666138,FALSE,"RS14_PROCL","X2JCX8_DROME"
"TRINITY_DN4721_c0_g1",11151.6653438898,-0.420265811235766,0.210322515484016,0.000889227991414077,0.0292415314363767,FALSE,"RL7A_ANOGA","X2JCS6_DROME"
"TRINITY_DN47409_c9_g1",37222.6374274856,0.247989829721142,0.829070991756863,0.00116941201163509,0.0344505422312118,FALSE,"COX1_DROMA","COX1_DROME"
"TRINITY_DN4769_c0_g1",7807.55242334554,-0.362659235304308,0.193012331639192,0.00311708967038214,0.0594327351309041,FALSE,"RS9_DROME","C6SUW3_DROME"
"TRINITY_DN4868_c0_g1",760.81185415382,-0.35345408257099,0.210293732012364,0.0035851756670814,0.064680465553376,FALSE,"SPRI_DROME","SPRI_DROME"
"TRINITY_DN48816_c0_g1",686.826062478391,-0.376883087416653,0.24197769097555,0.00146558416158606,0.0393591137602152,FALSE,"TBA3_HOMAM","TBA4_DROME"
"TRINITY_DN4928_c0_g1",1270.98133249307,0.274040048310118,0.0980078499343459,0.0015710384837665,0.0409487317584351,FALSE,"RPB1_CRIGR","RPB1_DROME"
"TRINITY_DN4969_c1_g2",2195.33523383406,-0.366827686700569,0.214944984751777,0.00263509757779372,0.0546681594524043,TRUE,"CAF1_DROME","CAF1_DROME"
"TRINITY_DN5042_c0_g1",2886.10993066354,-0.426002239708246,0.23677744316706,0.00064884741188155,0.0246265038527054,FALSE,"RL39_PLUXY","RL39_DROME"
"TRINITY_DN5331_c0_g1",9773.51053185971,-0.341655177771749,0.197626299771781,0.00484552057855167,0.0762785687511705,TRUE,"RS3_BOVIN","G3M3A2_DROME"
"TRINITY_DN55012_c1_g1",10035.8512934818,-0.387494177140723,0.21454143157823,0.00174194074201487,0.0430730743820612,TRUE,"RL26_BOVIN","Q9VVU2_DROME"
"TRINITY_DN5593_c4_g1",1058.95271196282,-0.41042012688432,0.187634001866986,0.0010299000205705,0.0322658036986417,FALSE,"SGF3_BOMMO","A8DYZ8_DROME"
"TRINITY_DN5644_c0_g1",755.060874855741,0.331667767273216,0.222361275989393,0.00466112810296196,0.0749338789413991,TRUE,"CALX_CANLF","Q9VAL7_DROME"
"TRINITY_DN5682_c0_g1",3424.40933443925,-0.316793334750927,0.206016169845901,0.00759320746684708,0.0987955827488831,FALSE,"RL30_BRABE","Q9VJ19_DROME"
"TRINITY_DN5762_c1_g1",9649.86855639131,-0.425840916317206,0.20553780016588,0.000789228184831277,0.027249367046091,FALSE,"RL17_ARGMO","X2JIQ5_DROME"
"TRINITY_DN5803_c1_g1",2230.42329081835,-0.313612341510031,0.26849709897798,0.00224283071732013,0.0497695561619419,FALSE,"RL41_SPOFR","Q962S2_DROME"
"TRINITY_DN586_c0_g1",3437.68439665832,-0.486007845638459,0.21764129088719,0.000203145263477519,0.0120744228660217,FALSE,"DOA_DROME","Q0KI03_DROME"
"TRINITY_DN5893_c1_g1",4510.18451883128,-0.407066213045828,0.174178336052353,0.000928806771730705,0.0300459069524564,FALSE,"IF4G2_BOVIN","A1Z968_DROME"
"TRINITY_DN645_c0_g1",887.895852806936,-0.435742759084908,0.221646482398353,0.000608018244959798,0.0237800205126037,FALSE,"ZRC1_YEAST","M9PEG6_DROME"
"TRINITY_DN6568_c0_g1",1741.01659893195,0.38018331010627,0.266403162724927,0.000940234432396309,0.0302923148082778,TRUE,"PDIA3_CHICK","Q3YMU0_DROME"
"TRINITY_DN67676_c0_g1",2073.43298764508,14.8326588335572,2.52831263613129,2.01964584783743e-09,2.91921446888102e-06,FALSE,"COX1_DROMA","COX1_DROME"
"TRINITY_DN68079_c0_g1",5589.55215334337,-0.399941754669222,0.209767948442341,0.00138072128513524,0.0379149880362828,FALSE,"RL31_HELVI","RL31_DROME"
"TRINITY_DN6864_c0_g1",878.800489783055,0.439828458703554,0.226364217180002,0.000541776700670802,0.0222730699724292,TRUE,"STT3B_HUMAN","Q9VRE0_DROME"
"TRINITY_DN6898_c0_g1",991.508092026403,0.440464660970819,0.200452892520772,0.000556271264243013,0.0226200382757846,FALSE,"TPIS_SCYPA","TPIS_DROME"
"TRINITY_DN6982_c0_g1",1372.05713677133,-0.437268430147471,0.324084577691933,0.000273689529276904,0.0147759819040344,FALSE,"ADCK1_CHICK","ADCK_DROME"
"TRINITY_DN718_c1_g1",659.104417390754,-0.3182335312022,0.133103494898338,0.00287300944500153,0.0570674913458993,FALSE,"TSC2_HUMAN","M9PD17_DROME"
"TRINITY_DN7203_c0_g1",9068.12421507839,-0.352105676403976,0.211516574844508,0.00364363310571302,0.0653490632422832,FALSE,"RS18_BRABE","RS18_DROME"
"TRINITY_DN7435_c0_g1",798.184496078729,-0.372693645222698,0.201137086333544,0.00252493663053854,0.0531724900095994,FALSE,"ABCG8_HUMAN","Q8MRJ2_DROME"
"TRINITY_DN7597_c1_g1",1235.05728117739,-0.330155017574639,0.191550530880838,0.00614323896101921,0.0879949800547071,FALSE,"F10A1_CHICK","F10A2_DROME"
"TRINITY_DN7698_c0_g1",940.339479329495,-0.347307152280438,0.115755811682226,0.000484947422494068,0.020867176032326,TRUE,"HERC2_MOUSE","HERC2_DROME"
"TRINITY_DN7899_c2_g1",14838.5372088291,-0.357728207509071,0.236620339794337,0.00224721324607549,0.0498002944544626,FALSE,"CAH7_HUMAN","Q9VTU8_DROME"
"TRINITY_DN7946_c0_g1",6595.21242890917,-0.366365077445572,0.218045582798456,0.00257372679148221,0.0539143203177488,FALSE,"RL27B_YEAST","Q9VBN5_DROME"
"TRINITY_DN834_c0_g1",710.66973504057,-0.329931748126951,0.166627582289829,0.00507479184951361,0.0785271562154177,TRUE,"SSBP3_HUMAN","Q9VEB9_DROME"
"TRINITY_DN8604_c0_g1",3518.11907408634,-0.569059114080878,0.142735649391577,8.14554903858249e-07,0.000275553525402005,FALSE,"CAPR1_DROME","CAPR1_DROME"
"TRINITY_DN8705_c0_g1",752.021988601477,0.359367246702502,0.18377797259674,0.00320151888476391,0.0604543343329023,FALSE,"COPB_CHICK","COPB_DROME"
"TRINITY_DN87067_c0_g1",10056.1661619797,-0.328999533743829,0.209689005455951,0.00581420704639888,0.0853939855902781,FALSE,"EF1B2_BOMMO","EF1D_DROME"
"TRINITY_DN872_c1_g1",1020.98679473589,0.365717335720039,0.214490314343374,0.00270576720395873,0.0556177707295952,FALSE,"BMPER_MOUSE","Q9W2H2_DROME"
"TRINITY_DN904_c0_g1",3091.71782463899,-0.315090071913422,0.224138308590313,0.00605922147921381,0.0874215897538657,FALSE,"PDE11_DROME","A0A0B4KFZ3_DROME"
"TRINITY_DN9141_c0_g1",7048.99321120835,-0.426740257322444,0.216091677356379,0.000757720867426686,0.0267719620703346,FALSE,"RL23_BOVIN","RL23_DROME"
"TRINITY_DN933_c0_g1",4056.14735415856,-0.349305291197167,0.175749016513317,0.00371351497290813,0.0661546569319358,FALSE,"RU17_BOVIN","Q9VVI1_DROME"
