"genes","baseMean","log2FoldChange","lfcSE","pvalue","padj","isDescendant","swiss_prot","fly"
"TRINITY_DN11852_c0_g1",52.3301333065708,-1.03054405719308,0.794367431429766,0.000212867271655756,0.0124349738061385,FALSE,"MYB_XENLA","Q53YG3_DROME"
"TRINITY_DN1189_c1_g1",3776.89656378736,-0.392654601674268,0.260592300781903,0.00294514862339602,0.0575970363317158,FALSE,"S6A13_RAT","CAD86_DROME"
"TRINITY_DN11902_c0_g1",7.62809295656419,0.306897619570792,0.552654587968237,0.00409751701376058,0.0697146979160888,TRUE,"RS3_CANLF","G3M3A2_DROME"
"TRINITY_DN11944_c0_g2",3.05566616902186,0.240387812761575,0.514403243005986,0.00439407917184802,0.0724168416859799,FALSE,"RL38_MOUSE","A0A0B4KED0_DROME"
"TRINITY_DN1217_c0_g2",260.851316257357,-1.0576155809272,0.772300592485062,0.000195093998120967,0.011771905211098,FALSE,"NOS_DROME","NOS_DROME"
"TRINITY_DN12200_c0_g1",26.9704937189948,-0.305172418731041,0.52710710369991,0.00572893241298184,0.0848111367785891,FALSE,"NAAT1_DROPE","NAAT1_DROME"
"TRINITY_DN1249_c1_g1",4277.3288515036,0.660771882585357,0.677799734014722,0.00106684455382753,0.0329019218873169,TRUE,"ADAT1_MOUSE","Q9VIU8_DROME"
"TRINITY_DN12520_c0_g1",486.811171379909,0.526332458435261,0.587796636075457,0.00221744699707041,0.049480026478951,FALSE,"SAHH_ANOGA","SAHH3_DROME"
"TRINITY_DN1253_c2_g1",356.935765471776,-0.481782001770225,0.390467947682267,0.00203852157234032,0.047077163814924,FALSE,"KDISB_DANRE","B7YZM7_DROME"
"TRINITY_DN12834_c0_g1",17.9078234617384,0.507241029290065,0.57318458693138,0.00248539410319822,0.0527590434496664,FALSE,"LDAH_CHICK","LDAH_DROME"
"TRINITY_DN12955_c2_g1",6.63148800149085,0.408653911012372,0.66644326705936,0.00146321883756629,0.039331272878927,FALSE,"RS16_BOVIN","A0A0B4LG52_DROME"
"TRINITY_DN13063_c1_g1",62.3006903326102,-1.10008174117222,0.732318684085013,0.000160681259864374,0.0105568251703042,FALSE,"SPR_DROME","SPR_DROME"
"TRINITY_DN131834_c0_g1",5.41130956832209,-0.365753981548363,0.562392592994593,0.00428214272370696,0.0715183319174248,FALSE,"UBE2C_XENLA","UBE2C_DROME"
"TRINITY_DN13237_c0_g1",218.249600264969,-0.411901389273025,0.21707730957832,0.00139467357241722,0.0381991601458184,FALSE,"HLF_HUMAN","Q24217_DROME"
"TRINITY_DN133160_c1_g1",5.98799181735229,-0.130145407847325,0.537256681438291,0.00421285982269336,0.0709183321873088,FALSE,"1433_DICDI","1433E_DROME"
"TRINITY_DN1337_c0_g2",696.802536712564,-0.462965086517123,0.235562440995208,0.000670157084599744,0.0251005007458036,FALSE,"EXD_DROPS","M9PHV1_DROME"
"TRINITY_DN13997_c0_g2",405.19938127125,0.366484686194033,0.229460280387364,0.00363384369830556,0.0652914782852521,FALSE,"ARMET_DROYA","ARMET_DROME"
"TRINITY_DN1410_c0_g1",395.403800364579,0.726264440316301,0.376302438398866,0.000128502001962477,0.00916196224306009,FALSE,"TMX2_DROME","TMX2_DROME"
"TRINITY_DN14125_c1_g1",39.0578855264536,-1.10412009642343,0.661504038125878,0.000133021113378443,0.00935827076177237,FALSE,"CHS2_CAEEL","Q9VNW7_DROME"
"TRINITY_DN14341_c0_g1",25.7985045933527,-0.385720437762929,0.506162178318245,0.00535556204032237,0.0813728276799809,FALSE,"ZN423_RAT","A0A0B4JD76_DROME"
"TRINITY_DN14389_c0_g1",19.7416692583568,-0.351489702550317,0.49279565227326,0.0066729263848242,0.0922243815660522,FALSE,"AT11B_HUMAN","Q9VXG7_DROME"
"TRINITY_DN1449_c0_g1",453.846628853562,0.320815544871287,0.125504925635923,0.00149406413740094,0.0397904066207809,TRUE,"U2AF2_DROME","M9NF89_DROME"
"TRINITY_DN14889_c0_g1",60.0055311424093,-0.574160918677598,0.327703695307106,0.000402112361191805,0.0185986225526951,FALSE,"STAR3_HUMAN","STRT1_DROME"
"TRINITY_DN1501_c6_g1",6.27832493636252,0.281387128568994,0.62351710366003,0.00146154318204948,0.039319468397624,FALSE,"1433B_MOUSE","1433E_DROME"
"TRINITY_DN154073_c0_g1",29.0149777767808,0.240875174573823,0.49332715810672,0.00648304456269451,0.0904582422330508,FALSE,"NLTP_MOUSE","Q9VJ43_DROME"
"TRINITY_DN15449_c1_g1",61.0826551512552,0.465271073681275,0.323791786509564,0.00164085394384517,0.0418089058977023,FALSE,"DCPS_RAT","Q9VNH5_DROME"
"TRINITY_DN15713_c1_g1",54.7599363024703,-0.401966925499272,0.437633838862956,0.00497103875338783,0.0775633274381646,TRUE,"EBNA2_EBVB9","GAR1_DROME"
"TRINITY_DN15720_c0_g1",6.88849847042388,0.439320658636751,0.705644588962173,0.00103255609185582,0.0322952148727447,TRUE,"PRDX6_MOUSE","Q7JX87_DROME"
"TRINITY_DN15731_c0_g1",62.8151448542614,-0.418213261952539,0.434708592214162,0.0043131812858311,0.0717712463150932,FALSE,"TBC16_HUMAN","Q9VKV6_DROME"
"TRINITY_DN15784_c0_g1",5.83375520990504,0.447442810179482,0.608234239581394,0.00279107789313139,0.0562200151395806,FALSE,"HINT1_MOUSE","Q86BQ4_DROME"
"TRINITY_DN1582_c0_g1",37.5691903068951,0.436983652999489,0.350728905326959,0.00272925296412188,0.0557044383864646,FALSE,"MCCB_MOUSE","MCCB_DROME"
"TRINITY_DN1582_c0_g2",64.3269428439799,0.412907200810173,0.304425270584835,0.00288386418076258,0.0571364467813515,FALSE,"MCCB_RAT","MCCB_DROME"
"TRINITY_DN15975_c0_g2",86.7706102784878,-0.439134110835583,0.423364816330071,0.00349820156012044,0.0637840088361639,FALSE,"SCRB2_MOUSE","Q7KVF1_DROME"
"TRINITY_DN1602_c0_g2",131.567263368548,-0.461324121415009,0.312483183536753,0.0015877938288194,0.041088967280262,TRUE,"F261_MOUSE","Q9VWH7_DROME"
"TRINITY_DN16098_c0_g1",22.1149573585846,0.387160598061213,0.44108168828142,0.00563026062759451,0.0837011022425796,FALSE,"XYL2_ASPCL","O96299_DROME"
"TRINITY_DN160_c0_g1",831.8587281949,-0.398315365620891,0.116989052447192,6.15875079731737e-05,0.00582863442273497,TRUE,"FNBP1_XENLA","Q9VZD7_DROME"
"TRINITY_DN16273_c0_g1",8.29228159544457,0.341825535663493,0.46775877328794,0.00760311197057015,0.0988553185709099,FALSE,"1433T_MOUSE","1433E_DROME"
"TRINITY_DN16356_c0_g1",31.4646459119295,0.388381019323475,0.426712483216995,0.00552114879404142,0.0827755825090632,FALSE,"SYRM_HUMAN","Q8SXK2_DROME"
"TRINITY_DN1668_c0_g1",358.129987197679,0.523189246016887,0.71424414952742,0.00115925664226366,0.034291350667295,TRUE,"SL9A1_MOUSE","B7YZY3_DROME"
"TRINITY_DN1673_c1_g1",1350.5732202696,-0.393433222341647,0.219023960915332,0.00203569244064239,0.047077163814924,FALSE,"CSCL2_MOUSE","Q6NP91_DROME"
"TRINITY_DN167493_c0_g1",5.10774481479368,0.315600237524557,0.60907904899346,0.00188982797981112,0.0453202412745203,FALSE,"GPAT4_PONAB","A0A0B4LHH1_DROME"
"TRINITY_DN1675_c0_g1",342.515014354752,0.384579057488837,0.307687379385559,0.00425090626952246,0.0712261412592116,FALSE,"TSAC_COMTE","Q9VNF4_DROME"
"TRINITY_DN16841_c1_g1",64.3681282716422,0.353751638470272,0.409122295286175,0.00738895897386962,0.0973849437775312,TRUE,"NETR_NOMLE","Q9VSU2_DROME"
"TRINITY_DN1684_c0_g1",171.506777810269,-0.42601953927022,0.291841537611692,0.00222378020974435,0.0494914736785519,FALSE,"WSCD_AEDAE","WCSD_DROME"
"TRINITY_DN1701_c1_g1",424.933029461836,-0.37963726817507,0.311580280131118,0.0045993449856838,0.0742786039612794,FALSE,"SEM5B_MOUSE","Q7YU67_DROME"
"TRINITY_DN17030_c0_g1",93.0773983714298,-0.34699691730179,0.295428775242872,0.00662411290769435,0.0918222172414004,FALSE,"TBA_DICDI","Q9VED6_DROME"
"TRINITY_DN17125_c0_g1",17.3385241246358,0.501268628514129,0.542050117574448,0.00260548797036125,0.0543647716335416,TRUE,"ML12A_HUMAN","F6J1D0_DROME"
"TRINITY_DN1778_c0_g1",427.692179381285,-1.25186789731079,0.676197718090096,7.25084356926681e-05,0.00651326482087897,FALSE,"NAAT1_DROME","NAAT1_DROME"
"TRINITY_DN1779_c0_g1",884.364579105028,-0.425386950044581,0.449213611316296,0.00414891007383361,0.0703257950095069,FALSE,"REF2P_DROSI","REF2P_DROME"
"TRINITY_DN17878_c0_g1",59.1513726442708,-0.667960669908687,0.570134305290722,0.000959997285295503,0.0306654465264071,TRUE,"FNIP2_MOUSE","E3CTN7_DROME"
"TRINITY_DN179_c0_g1",227.589736023103,-1.30879080126656,0.455905778602668,9.26463783753543e-06,0.00160987004697152,FALSE,"SC6A5_HUMAN","Q9W1J0_DROME"
"TRINITY_DN182042_c0_g1",9.78516717405315,-0.955522721544882,0.913976623394669,0.000169600621615693,0.0108952124580958,FALSE,"CHAO_DROME","A0A0B4KI35_DROME"
"TRINITY_DN18209_c0_g2",70.0976367109169,0.934223712830711,0.363975390085396,1.41212744718539e-05,0.00216928699000233,TRUE,"TF2H4_HUMAN","Q9VUR1_DROME"
"TRINITY_DN1858_c0_g1",452.772872315787,0.710210434422652,0.312173346778608,4.52832661190849e-05,0.00491454805228935,FALSE,"HSDL2_DANRE","Q9VB10_DROME"
"TRINITY_DN18643_c0_g2",4.60248011770487,0.27646516527491,0.49598021488661,0.00770192985781334,0.0993967806609603,FALSE,"QCR7_MOUSE","Q9VAW7_DROME"
"TRINITY_DN192707_c0_g1",224.757637866276,-14.0147416610677,9.29177612341829,4.66529097195013e-06,0.00100919447358532,FALSE,"COX3_LOCMI","COX3_DROME"
"TRINITY_DN19301_c0_g1",38.2968567098925,-0.4530419719768,0.269985237435595,0.00122874358035409,0.0354524294297992,FALSE,"LIMK1_DROME","LIMK1_DROME"
"TRINITY_DN19646_c0_g1",14.2824247073342,0.280280579715439,1.79141951949534,0.00125842347255472,0.0359713178973684,FALSE,"GCSP2_ARATH","Q9VH09_DROME"
"TRINITY_DN19676_c0_g1",762.465153198477,0.443129547937783,0.314617521756276,0.00205554848256457,0.0473311992737659,FALSE,"AATM_BOVIN","Q9VQ61_DROME"
"TRINITY_DN2006_c1_g2",2133.97779307039,1.36731596818226,0.431776848947715,4.74943867247556e-06,0.00101360671373188,FALSE,"AAKG2_MOUSE","Q0KI34_DROME"
"TRINITY_DN20133_c1_g1",624.555276538655,0.490180997708059,0.187211642773599,0.000115918404821337,0.0086875257668686,FALSE,"ECHB_MOUSE","Q9W1H8_DROME"
"TRINITY_DN20353_c0_g1",8.80274456100645,0.312776843762764,0.577373984516331,0.00292189345220457,0.0573185008554306,FALSE,"PPB_BOMMO","Q9VP35_DROME"
"TRINITY_DN20489_c0_g4",6.38346397655429,0.480057889738135,0.722218326009197,0.000973742361760292,0.0309950283900055,FALSE,"RS2_MOUSE","M9PB84_DROME"
"TRINITY_DN206558_c2_g1",18.0681618626893,0.239437436132601,0.496908901427756,0.00598373614869334,0.0866998728295108,TRUE,"CATA_MOUSE","CATA_DROME"
"TRINITY_DN20862_c0_g1",423.658442791784,0.361796420564416,0.139611188222529,0.00084824212338035,0.0283928960856545,FALSE,"SYMPK_HUMAN","SYMPK_DROME"
"TRINITY_DN20901_c0_g2",3.92138756473943,0.206699344843233,0.477953961860405,0.00594965054806109,0.0864289345718568,FALSE,"RS20_BOVIN","RS20_DROME"
"TRINITY_DN20988_c0_g1",62.2643229001232,0.401597248257098,0.274892263611508,0.00282734099486936,0.056533475414572,FALSE,"PEX12_CRILO","PEX12_DROME"
"TRINITY_DN212_c1_g2",812.897463008153,0.461839787422666,0.342346718099191,0.00194206380143012,0.0457972137676221,FALSE,"NDRG2_DANRE","B7Z017_DROME"
"TRINITY_DN21336_c1_g1",2.75382264572607,0.239321738928205,0.498641561890006,0.00578775305073471,0.0852453725151982,FALSE,"RHEB_HUMAN","RHEB_DROME"
"TRINITY_DN21442_c0_g1",17.2008923258641,0.570331448454856,0.832968019584693,0.000408342294607595,0.0187849883783776,FALSE,"CELF3_BOVIN","M9NCT8_DROME"
"TRINITY_DN21467_c0_g2",121.094009809564,-0.241206814032105,0.502870159051014,0.00545884903047148,0.0822292469540325,FALSE,"MYPOP_HUMAN","A1Z9R1_DROME"
"TRINITY_DN2159_c0_g1",110.823279750295,0.336496431041453,0.248699153441147,0.00657457309288584,0.0913345783227072,FALSE,"SRAC1_DANRE","Q9VJ64_DROME"
"TRINITY_DN21787_c0_g1",5.64814948712524,-0.114780032464891,0.483873489774388,0.00612470191646337,0.0878085645814332,FALSE,"ATPB_RUEPO","X2JH42_DROME"
"TRINITY_DN2198_c2_g1",761.490648999422,-0.377469622926932,0.228520660846639,0.00297953263082768,0.058028879836216,TRUE,"CDK6_HUMAN","Q7K306_DROME"
"TRINITY_DN22039_c0_g1",4.95841456461208,0.208681642050851,0.470617021793453,0.00703165154392916,0.0948259064653958,FALSE,"RL37_BOVIN","M9PH59_DROME"
"TRINITY_DN2224_c0_g1",372.019351060677,-1.1046076488194,0.576042093132155,8.50581264727956e-05,0.00725137631021026,TRUE,"CRERF_DROME","CRERF_DROME"
"TRINITY_DN2241_c1_g1",148.688161228132,0.499221937612622,0.272590347844572,0.000596146811492437,0.0235781995754328,FALSE,"SPF45_HUMAN","Q7PL83_DROME"
"TRINITY_DN22550_c0_g1",110.07676802782,0.354919430860512,0.382848508730618,0.00718453413018932,0.0958601434481293,FALSE,"ACSS3_RAT","Q9VC92_DROME"
"TRINITY_DN228470_c0_g1",5.52895916179388,-0.106693020661164,0.468617603768801,0.00724669960310218,0.0962741652809966,FALSE,"RS6_HUMAN","Q95TP9_DROME"
"TRINITY_DN23007_c0_g1",6.48759423414306,0.313725687639145,0.525403208199419,0.00593148678898124,0.086270469050437,TRUE,"DNJA1_HUMAN","Q9VFV9_DROME"
"TRINITY_DN23088_c0_g1",5.98081705948688,-0.115595835027947,0.491901411903296,0.00586988513693841,0.0858190701009216,FALSE,"GBLP_CHLRE","M9PCC1_DROME"
"TRINITY_DN2318_c0_g1",297.655959142333,0.278040392072624,0.131495563847934,0.00549516339160407,0.0824864822429942,FALSE,"CSN7_DROME","CSN7_DROME"
"TRINITY_DN23426_c0_g1",25.1496955641209,0.61317675402827,0.463842089540443,0.000897603853949389,0.0294256752079759,FALSE,"GATB_AEDAE","GATB_DROME"
"TRINITY_DN2351_c0_g1",1147.44237265405,-0.573003707772953,0.352361232492191,0.000545770549143391,0.0223646362013025,FALSE,"S6A13_RAT","Q8IMC1_DROME"
"TRINITY_DN2374_c0_g2",113.377289128549,0.388627695942955,0.27285766107959,0.00338215817631879,0.0626743868582525,FALSE,"PPM1J_MOUSE","Q9VR62_DROME"
"TRINITY_DN23797_c0_g1",273.700426335604,-0.578055693084022,0.489432803298574,0.00135390092662765,0.037372131567563,TRUE,"IMA7_HUMAN","O76521_DROME"
"TRINITY_DN23841_c0_g1",54.7924487534248,0.569619718102307,0.582640800032301,0.00176221705314331,0.0432808488826419,TRUE,"MIA40_MOUSE","Q9VAA6_DROME"
"TRINITY_DN23906_c0_g1",2.62888576175062,0.214382748837118,0.472621725657546,0.00723381331210018,0.0962428980627627,FALSE,"CDK16_MOUSE","Q7KM05_DROME"
"TRINITY_DN2399_c0_g1",507.152189470295,0.405260587871531,0.344425186091023,0.00383042101815321,0.0673692245333264,FALSE,"EFTU_BOVIN","Q7K3V6_DROME"
"TRINITY_DN2409_c0_g2",52.5088698304862,0.383758424922555,0.229974899065693,0.00270054275294344,0.0555462865464737,FALSE,"MUS81_XENTR","Q9V3T1_DROME"
"TRINITY_DN2417_c3_g1",241.629158537377,-0.443200093820144,0.182630430895719,0.000358670243010056,0.0173832592438568,FALSE,"MRP7_MOUSE","Q9VLP5_DROME"
"TRINITY_DN2418_c0_g1",59.6568208174543,-0.356552811874104,0.388007425459112,0.0071083951737372,0.0954761859727086,TRUE,"MOV10_MOUSE","ARMI_DROME"
"TRINITY_DN245513_c1_g1",2.997608109251,0.200011755714764,0.484759348129575,0.00493996308022844,0.0772300324425685,FALSE,"ATP9A_MOUSE","Q9VK04_DROME"
"TRINITY_DN2488_c0_g1",672.181593257859,0.334088863041328,0.208203348430461,0.00553203386957571,0.0828606429668573,FALSE,"HACL1_HUMAN","Q7K3B7_DROME"
"TRINITY_DN25379_c0_g1",8.71414644896507,0.299868864595629,0.497572361841712,0.00769371071148136,0.0993310218897263,TRUE,"GBRAP_BOVIN","X2JJA8_DROME"
"TRINITY_DN25379_c0_g2",5.64755895288656,0.666381721622076,0.934871950145222,0.000219607770304026,0.0126468958426296,TRUE,"GBRL1_BOVIN","X2JEE0_DROME"
"TRINITY_DN260_c0_g1",279.259917235022,-0.412323907786657,0.299372205211057,0.00282325649564374,0.056533475414572,FALSE,"ACP7_DANRE","Q9VZ56_DROME"
"TRINITY_DN2633_c0_g1",156.074986651364,0.332358021395466,0.280583124852915,0.00772519032112976,0.0996161099033273,FALSE,"CDC23_MOUSE","Q9I7L8_DROME"
"TRINITY_DN264_c0_g1",156.811891490736,-0.593009704652134,0.329207229397155,0.000318248119586443,0.0161660893845516,FALSE,"RAPH1_HUMAN","Q9VC76_DROME"
"TRINITY_DN2655_c3_g1",571.109880588402,0.428915204926492,0.420137520195545,0.00380934168955027,0.0672215629223136,FALSE,"FA43A_MOUSE","A0A0B4KGM0_DROME"
"TRINITY_DN2690_c2_g1",41.1144353863789,0.500475301918068,0.250506132608453,0.000417591240915672,0.019019294533395,FALSE,"GNMT_RAT","Q9VG42_DROME"
"TRINITY_DN2758_c0_g1",75.233805850218,0.600426963109999,0.455379951757422,0.00095146593510087,0.0305686980825325,FALSE,"ACYP2_CHICK","A0A0B4KG16_DROME"
"TRINITY_DN2901_c0_g1",82.882141935229,0.442786166540326,0.345034710673159,0.00247701861289014,0.0526515473738593,FALSE,"PIGU_HUMAN","Q9VLK0_DROME"
"TRINITY_DN290_c0_g1",187.704161442057,0.578856817893231,0.480344684811292,0.00129465676351652,0.0367024478296119,FALSE,"DDX55_CHICK","DDX55_DROME"
"TRINITY_DN2925_c1_g4",24.9464057360819,0.445474800924292,0.440295833031133,0.00344579659393823,0.0633686003897817,FALSE,"PEPE_XENLA","PEPE_DROME"
"TRINITY_DN2961_c0_g1",289.428760188221,0.506023357146312,0.368193459372509,0.00137440297514027,0.0378067821855412,FALSE,"ZC4H2_HUMAN","Q9VX94_DROME"
"TRINITY_DN29773_c0_g1",3.42054463480542,-0.148050605637392,0.532340745989553,0.00358601404983181,0.064680465553376,FALSE,"RL4_DROME","RL4_DROME"
"TRINITY_DN2983_c0_g1",176.382186462103,-0.446629610275219,0.608836345980051,0.00278506418618193,0.0561586912215595,FALSE,"ACT5_XENLA","ACT6_DROME"
"TRINITY_DN29853_c0_g2",1.96231634223526,0.204434126061866,0.521581969590904,0.00316424626976073,0.0599284497511147,FALSE,"AP2S1_BOVIN","Q9VDC3_DROME"
"TRINITY_DN2996_c0_g1",1563.57347428184,-0.36014503131024,0.257418630101798,0.00476557588969667,0.0758726082051855,TRUE,"XPA_HUMAN","XPA_DROME"
"TRINITY_DN3051_c0_g1",1196.1002142016,-0.493354991618703,0.155327964689593,2.36936699447678e-05,0.00319252123124436,FALSE,"TBCD1_BOVIN","Q9VNG9_DROME"
"TRINITY_DN3103_c0_g1",84.371505511132,0.572933520542913,0.319861779305848,0.000368495561331146,0.0176738919378116,FALSE,"H2A_DROER","H2A_DROME"
"TRINITY_DN31051_c0_g1",5.29140521655609,-0.329867906770203,0.62489744394093,0.00167406982434026,0.0423261708629152,TRUE,"LECT_SOLTU","Q9VUE1_DROME"
"TRINITY_DN3138_c0_g2",926.074075453323,-0.353868462363639,0.309045544647276,0.00630684853982469,0.0892529936439186,FALSE,"GALK2_HUMAN","Q9VR69_DROME"
"TRINITY_DN31391_c0_g2",6.05514320611405,0.320940586190559,0.64622722077571,0.00129549934076944,0.0367024478296119,FALSE,"VATL_MOUSE","Q9VKQ8_DROME"
"TRINITY_DN31401_c0_g1",3.65852443422652,0.281988820850662,0.500341194537096,0.00740994309620596,0.0974478000480783,FALSE,"CSK2B_BOVIN","CSK2B_DROME"
"TRINITY_DN31759_c0_g1",5.15047368854546,0.294764601783424,0.546210776067217,0.00416967965483619,0.0705844322223199,FALSE,"SRP54_BOVIN","Q9V3D9_DROME"
"TRINITY_DN32031_c0_g1",81.4492776765112,-1.34394738152169,0.565001445940583,2.60052311801869e-05,0.00341710886900316,FALSE,"HS3S5_HUMAN","Q8MRE7_DROME"
"TRINITY_DN326_c0_g1",4104.18404957122,0.461098452425739,0.459438011968968,0.00314993956644725,0.059764277012802,FALSE,"PNPH_BOVIN","Q9W004_DROME"
"TRINITY_DN3313_c0_g1",1747.72330351372,0.515487431410476,0.407786436818309,0.00158736499378686,0.041088967280262,FALSE,"ATPO_DROME","ATPO_DROME"
"TRINITY_DN33143_c0_g2",2.27208088819407,0.199726642991665,0.473996518106322,0.00592869585069742,0.086270469050437,FALSE,"GSK3A_MOUSE","Q7KVY5_DROME"
"TRINITY_DN33190_c0_g2",5.20091084593046,0.237107816996887,0.500707867552746,0.00544085227758673,0.0821166478083072,FALSE,"SURF4_MOUSE","SURF4_DROME"
"TRINITY_DN33205_c0_g4",11.030262825715,0.334902131874331,0.573380481728946,0.00355642718542231,0.0644759567099452,FALSE,"RL3_MOUSE","RL3_DROME"
"TRINITY_DN33553_c0_g2",30.3667834164855,-0.619244125211628,0.487450641162122,0.000972436101834703,0.0309844645313043,TRUE,"ERN1_MOUSE","A8JR46_DROME"
"TRINITY_DN3385_c0_g1",168.904683131831,0.402259861057427,0.334791294299318,0.0038188660821099,0.0673149238054395,FALSE,"ATP11_YEAST","Q9VES8_DROME"
"TRINITY_DN3391_c0_g1",756.860323927642,0.342492239725842,0.217780867676689,0.00508505657990423,0.0785599537192846,FALSE,"ECHM_MOUSE","Q7JR58_DROME"
"TRINITY_DN34096_c0_g1",8.94584444785591,0.395939958866634,2.17244836961367,0.000772669293084848,0.0270298249183774,FALSE,"GLO1_ORYSI","A1Z8D3_DROME"
"TRINITY_DN343_c3_g1",26.1111135072455,-0.892759636045111,0.818457364205244,0.000323706946565541,0.0163076779849751,FALSE,"E41L4_DANRE","E2QCZ6_DROME"
"TRINITY_DN34682_c0_g1",4.48905032283126,0.278491689266191,0.605407235516282,0.00169120472813701,0.0424791620458364,FALSE,"TMED2_MOUSE","Q9W4K0_DROME"
"TRINITY_DN3492_c0_g2",358.308397999483,-0.371749957264497,0.266446258046374,0.0041906211110569,0.0707311893367826,FALSE,"TBA2_HOMAM","TBA4_DROME"
"TRINITY_DN3523_c0_g1",233.653866238419,-0.378409358414982,0.250866792125839,0.00345531129291333,0.0633686003897817,FALSE,"ACKL_DROME","ACKL_DROME"
"TRINITY_DN3524_c0_g1",258.970793163289,0.467543727559371,0.186622271542772,0.000211636005867158,0.0124166297980992,FALSE,"SYVC_HUMAN","A0A0B4KF06_DROME"
"TRINITY_DN35461_c0_g1",12.6672535793817,0.399812603161082,0.555418470171144,0.00421011975765294,0.0709097447953422,TRUE,"CTNA1_HUMAN","CTNA_DROME"
"TRINITY_DN35504_c0_g1",6.56718614527367,0.330797379418694,0.785141284107058,0.000637282247004655,0.0243568968419484,TRUE,"LYZ2_MOUSE","LYSP_DROME"
"TRINITY_DN3565_c0_g1",2198.81687176852,0.319791302091608,0.196477386440312,0.0066012483788299,0.0915451797638081,FALSE,"TCPZ_BOVIN","Q9VXQ5_DROME"
"TRINITY_DN3588_c0_g1",195.003715104359,0.438587794407182,0.204931450678879,0.000661752303490579,0.0249030313594047,FALSE,"T38B1_CAEEL","Q9VXG9_DROME"
"TRINITY_DN358_c0_g1",206.228465937324,0.391765295504901,0.451243153698693,0.00544412116645982,0.082124102928015,FALSE,"MYO7A_AEDAE","G7H829_DROME"
