"genes","baseMean","log2FoldChange","lfcSE","pvalue","padj","isDescendant","swiss_prot","fly"
"TRINITY_DN19301_c0_g1",38.283872133323,-0.451616839177715,0.271536017668912,0.00127363603760604,0.0406253038361797,FALSE,"LIMK1_DROME","LIMK1_DROME"
"TRINITY_DN19646_c0_g1",14.3230159008456,0.284037198235509,1.80671947904191,0.00123927332485733,0.0399708158233534,FALSE,"GCSP2_ARATH","Q9VH09_DROME"
"TRINITY_DN19676_c0_g1",763.39538479703,0.449326777338088,0.320670478071075,0.00199846160219157,0.0517955299640506,FALSE,"AATM_BOVIN","Q9VQ61_DROME"
"TRINITY_DN19686_c0_g1",32.7850547763628,-0.457615436385532,0.516228494138435,0.00351243572726703,0.0715836926851339,FALSE,"DEI_DROME","Q9VHG3_DROME"
"TRINITY_DN2006_c1_g2",2135.90301112351,1.37177187536497,0.425406629941952,4.45225831144508e-06,0.00107070066544328,FALSE,"AAKG2_MOUSE","Q0KI34_DROME"
"TRINITY_DN20133_c1_g1",624.750067500001,0.495225285474924,0.190396491010367,0.00010729334399954,0.00914124367191008,FALSE,"ECHB_MOUSE","Q9W1H8_DROME"
"TRINITY_DN20353_c0_g1",8.80218877740227,0.316518852380007,0.580562340511186,0.00284475610163685,0.063167275944572,FALSE,"PPB_BOMMO","Q9VP35_DROME"
"TRINITY_DN20489_c0_g4",6.38262923577471,0.488310347525874,0.726835202411742,0.000933528068540317,0.0339526982215214,FALSE,"RS2_MOUSE","M9PB84_DROME"
"TRINITY_DN206558_c2_g1",18.0663464144794,0.24350260973672,0.50128153607884,0.00576331707859204,0.0940330681243964,TRUE,"CATA_MOUSE","CATA_DROME"
"TRINITY_DN20862_c0_g1",423.831210474904,0.362956231902674,0.141029000385912,0.000839738390028323,0.0320655087809751,FALSE,"SYMPK_HUMAN","SYMPK_DROME"
"TRINITY_DN20901_c0_g2",3.91832549299726,0.208906818913784,0.480633269272395,0.00580626083189613,0.0941915085076199,FALSE,"RS20_BOVIN","RS20_DROME"
"TRINITY_DN20978_c0_g1",502.495433352221,-1.43410138136079,0.274499285410012,8.06290383576405e-09,9.14102926294622e-06,FALSE,"CNGB1_BOVIN","A8JR34_DROME"
"TRINITY_DN20988_c0_g1",62.3009466708096,0.407023760797146,0.279849780342289,0.00269532758713972,0.0611783760458265,FALSE,"PEX12_CRILO","PEX12_DROME"
"TRINITY_DN212_c1_g2",812.857098682924,0.472213843945987,0.348702220701551,0.00182093871672495,0.0495948719362259,FALSE,"NDRG2_DANRE","B7Z017_DROME"
"TRINITY_DN21336_c1_g1",2.7541908195824,0.242098676275216,0.50159822353657,0.00564679167801344,0.0930691491787091,FALSE,"RHEB_HUMAN","RHEB_DROME"
"TRINITY_DN21442_c0_g1",17.2292186262514,0.578536002048583,0.837189770618526,0.000392568539793896,0.0204962100776602,FALSE,"CELF3_BOVIN","M9NCT8_DROME"
"TRINITY_DN21467_c0_g2",121.030877249754,-0.240229348724417,0.501231390006593,0.00557474821278533,0.0925935575903399,FALSE,"MYPOP_HUMAN","A1Z9R1_DROME"
"TRINITY_DN2159_c0_g1",110.872005837599,0.340587128354266,0.252042430649744,0.0062049557156472,0.0982884801584354,FALSE,"SRAC1_DANRE","Q9VJ64_DROME"
"TRINITY_DN21787_c0_g1",5.64855087565456,-0.116103263605996,0.486870861885144,0.00596894603046,0.0959109546063014,FALSE,"ATPB_RUEPO","X2JH42_DROME"
"TRINITY_DN21931_c0_g1",31.4935529801792,-0.378065056357557,0.541208622117402,0.00491376764433003,0.086261865035248,FALSE,"SUV42_DROME","M9NE25_DROME"
"TRINITY_DN2198_c2_g1",761.106398058862,-0.373014890846872,0.229702352939828,0.00319471025888671,0.0676807811386143,TRUE,"CDK6_HUMAN","Q7K306_DROME"
"TRINITY_DN2224_c0_g1",371.614780958107,-1.10177333054517,0.571070483059872,8.75900147077381e-05,0.00808272507814662,TRUE,"CRERF_DROME","CRERF_DROME"
"TRINITY_DN2241_c1_g1",148.794226763303,0.507906938730503,0.277878163055292,0.000556388481316817,0.0253027521950965,FALSE,"SPF45_HUMAN","Q7PL83_DROME"
"TRINITY_DN23007_c0_g1",6.48541465876632,0.319522523564451,0.530339029122791,0.00572202587367296,0.0935902665570251,TRUE,"DNJA1_HUMAN","Q9VFV9_DROME"
"TRINITY_DN23088_c0_g1",5.97692128223674,-0.116927200959219,0.49498275242131,0.00572088573468484,0.0935902665570251,FALSE,"GBLP_CHLRE","M9PCC1_DROME"
"TRINITY_DN2318_c0_g1",297.735179039633,0.280035201615014,0.132108690246139,0.00523965239504129,0.0894037240372776,FALSE,"CSN7_DROME","CSN7_DROME"
"TRINITY_DN23426_c0_g1",25.1669414241363,0.629432916585917,0.468853059658392,0.000842400674797011,0.0320796391544357,FALSE,"GATB_AEDAE","GATB_DROME"
"TRINITY_DN2351_c0_g1",1146.54366781692,-0.568504955454307,0.353640086171433,0.000601649496915015,0.0263795050139092,FALSE,"S6A13_RAT","Q8IMC1_DROME"
"TRINITY_DN2374_c0_g2",113.43864867214,0.392408117924362,0.277929121590881,0.0032931468271677,0.0690215692247848,FALSE,"PPM1J_MOUSE","Q9VR62_DROME"
"TRINITY_DN23797_c0_g1",273.34706242266,-0.58113735803462,0.490037769937767,0.00137380982908959,0.0424223922321205,TRUE,"IMA7_HUMAN","O76521_DROME"
"TRINITY_DN23841_c0_g1",54.944238860988,0.579900273717609,0.586750117459965,0.00170841658275732,0.0476387702064726,TRUE,"MIA40_MOUSE","Q9VAA6_DROME"
"TRINITY_DN2399_c0_g1",507.684920173148,0.411570860832494,0.350664385558784,0.00371473077918397,0.0738810176945456,FALSE,"EFTU_BOVIN","Q7K3V6_DROME"
"TRINITY_DN2409_c0_g2",52.5362330434736,0.387414392121247,0.233340011777766,0.00256453509663465,0.0595788949850485,FALSE,"MUS81_XENTR","Q9V3T1_DROME"
"TRINITY_DN2417_c3_g1",241.613627471672,-0.436076604329559,0.183932673840272,0.000427860697613368,0.0216389684459403,FALSE,"MRP7_MOUSE","Q9VLP5_DROME"
"TRINITY_DN245513_c1_g1",2.9977739901463,0.20206881857837,0.48742341067979,0.00482021214195966,0.0855482152672447,FALSE,"ATP9A_MOUSE","Q9VK04_DROME"
"TRINITY_DN2488_c0_g1",672.636871066651,0.334366849356167,0.210757304716229,0.00547655111161206,0.0916787363258719,FALSE,"HACL1_HUMAN","Q7K3B7_DROME"
"TRINITY_DN25379_c0_g2",5.64746465143665,0.675981295832427,0.939661013070741,0.000210712388128729,0.0139583765625175,TRUE,"GBRL1_BOVIN","X2JEE0_DROME"
"TRINITY_DN260_c0_g1",279.223634355213,-0.405545935353557,0.300469635585469,0.00313255814524,0.0669774310155043,FALSE,"ACP7_DANRE","Q9VZ56_DROME"
"TRINITY_DN264_c0_g1",156.621661518159,-0.596153387513282,0.330362390523041,0.00031914019032628,0.0183263136789389,FALSE,"RAPH1_HUMAN","Q9VC76_DROME"
"TRINITY_DN2655_c3_g1",571.333565641207,0.437265563489036,0.426194882862197,0.00367889857285642,0.0735779714571285,FALSE,"FA43A_MOUSE","A0A0B4KGM0_DROME"
"TRINITY_DN2690_c2_g1",41.1441514563272,0.50776823826304,0.255298981638639,0.000392374546482768,0.0204962100776602,FALSE,"GNMT_RAT","Q9VG42_DROME"
"TRINITY_DN2758_c0_g1",75.2982579277223,0.614878227054479,0.460275779318935,0.000902014224736138,0.0332948134302604,FALSE,"ACYP2_CHICK","A0A0B4KG16_DROME"
"TRINITY_DN2901_c0_g1",82.9712461057675,0.451082272935134,0.351873446452356,0.00237669701990211,0.0568801795836646,FALSE,"PIGU_HUMAN","Q9VLK0_DROME"
"TRINITY_DN290_c0_g1",188.138822402218,0.590689268892292,0.485566196926682,0.00125192956098313,0.0401913956147336,FALSE,"DDX55_CHICK","DDX55_DROME"
"TRINITY_DN2917_c1_g1",46.7484360715132,-0.887291939688336,0.592958772193438,0.000302087316790684,0.0177319892459384,FALSE,"YH5D_SCHPO","Q9W0L8_DROME"
"TRINITY_DN2925_c1_g4",24.9639543859546,0.456089174497393,0.447027286291842,0.00328540306022461,0.0689396051981557,FALSE,"PEPE_XENLA","PEPE_DROME"
"TRINITY_DN29290_c0_g1",6.87554185929256,0.273102655943834,0.512123126271919,0.00613389945495089,0.0977482451294985,FALSE,"KDM7A_DANRE","E1JJD6_DROME"
"TRINITY_DN2961_c0_g1",289.72619515685,0.513963808648369,0.374198508355712,0.00134638971925222,0.0417929050649817,FALSE,"ZC4H2_HUMAN","Q9VX94_DROME"
"TRINITY_DN29773_c0_g1",3.41700620461416,-0.149779382212452,0.535775541536388,0.00349493903206356,0.0714973354522848,FALSE,"RL4_DROME","RL4_DROME"
"TRINITY_DN2983_c0_g1",176.343196106688,-0.445811436285934,0.607127108830796,0.00284159084315372,0.063139114583286,FALSE,"ACT5_XENLA","ACT6_DROME"
"TRINITY_DN29853_c0_g2",1.96384665356173,0.207431390551339,0.52588153897049,0.00305223824417059,0.0661457201139754,FALSE,"AP2S1_BOVIN","Q9VDC3_DROME"
"TRINITY_DN2996_c0_g1",1562.6445846056,-0.356871197717696,0.258543385734469,0.00499971280407589,0.0870378701648519,TRUE,"XPA_HUMAN","XPA_DROME"
"TRINITY_DN3051_c0_g1",1195.44747790267,-0.49140103847599,0.154948184484185,2.32139678786052e-05,0.00352923465679331,FALSE,"TBCD1_BOVIN","Q9VNG9_DROME"
"TRINITY_DN3067_c0_g1",84.9473548720608,-0.496254768069295,0.405887401550843,0.00195711998983214,0.0513954475159094,FALSE,"FH18_ORYSJ","Q9VWE5_DROME"
"TRINITY_DN3103_c0_g1",84.5013513419501,0.58203164449888,0.325612964651296,0.000360617990042851,0.0197023102164706,FALSE,"H2A_DROER","H2A_DROME"
"TRINITY_DN31051_c0_g1",5.28856109772893,-0.332047656847069,0.625822361800481,0.00166230164457302,0.0470471678007541,TRUE,"LECT_SOLTU","Q9VUE1_DROME"
"TRINITY_DN31391_c0_g2",6.059038357859,0.325901093082289,0.651198741895644,0.00124838323349408,0.0401099973320202,FALSE,"VATL_MOUSE","Q9VKQ8_DROME"
"TRINITY_DN31759_c0_g1",5.14822602338364,0.300127670011718,0.551124129236992,0.00400696196608047,0.0768840671247935,FALSE,"SRP54_BOVIN","Q9V3D9_DROME"
"TRINITY_DN32031_c0_g1",81.3414632346582,-1.33921826912058,0.559153621968629,2.63040299367585e-05,0.00380928433536707,FALSE,"HS3S5_HUMAN","Q8MRE7_DROME"
"TRINITY_DN326_c0_g1",4104.39575348644,0.469466986659088,0.46505484258901,0.00306429154660208,0.0663376917354638,FALSE,"PNPH_BOVIN","Q9W004_DROME"
"TRINITY_DN3308_c0_g1",112.709407726963,-0.404590294068584,0.459283172988495,0.00506336804437209,0.0877679793161369,FALSE,"FOXG1_RAT","Q9W2R5_DROME"
"TRINITY_DN3313_c0_g1",1748.97465468251,0.525796060675446,0.413891247911936,0.00153130367143225,0.0450048449405416,FALSE,"ATPO_DROME","ATPO_DROME"
"TRINITY_DN33143_c0_g2",2.27291787604743,0.201737045002958,0.476492098979008,0.00579497123577391,0.0941915085076199,FALSE,"GSK3A_MOUSE","Q7KVY5_DROME"
"TRINITY_DN33190_c0_g2",5.20113755777007,0.24096258335883,0.504861847261877,0.00525077146097295,0.0894037240372776,FALSE,"SURF4_MOUSE","SURF4_DROME"
"TRINITY_DN33205_c0_g4",11.036755267493,0.341399045706791,0.57866750430111,0.00341018823767079,0.0704433479140122,FALSE,"RL3_MOUSE","RL3_DROME"
"TRINITY_DN33553_c0_g2",30.3607894246763,-0.618754835857473,0.487293061120946,0.00101480389507541,0.0356999535591092,TRUE,"ERN1_MOUSE","A8JR46_DROME"
"TRINITY_DN3385_c0_g1",168.991680728589,0.409639519914587,0.340914221590293,0.00364512599388777,0.0731976717800945,FALSE,"ATP11_YEAST","Q9VES8_DROME"
"TRINITY_DN3391_c0_g1",757.334039298429,0.34379126803121,0.220519183646183,0.0049606498271313,0.0867588292268713,FALSE,"ECHM_MOUSE","Q7JR58_DROME"
"TRINITY_DN34096_c0_g1",8.96818793280972,0.401265030980936,2.19019766927578,0.000761409564715313,0.0303895791298286,FALSE,"GLO1_ORYSI","A1Z8D3_DROME"
"TRINITY_DN343_c3_g1",26.1174554473001,-0.891608767104108,0.814253914451227,0.000327047336266802,0.0185654339099667,FALSE,"E41L4_DANRE","E2QCZ6_DROME"
"TRINITY_DN34682_c0_g1",4.4899705635687,0.281730407776637,0.609101583448223,0.001643590740919,0.0466840949174417,FALSE,"TMED2_MOUSE","Q9W4K0_DROME"
"TRINITY_DN3492_c0_g2",358.156251930247,-0.367893252043501,0.267885673649254,0.00445066415988929,0.0814273103316268,FALSE,"TBA2_HOMAM","TBA4_DROME"
"TRINITY_DN3523_c0_g1",233.461809084548,-0.375767037439668,0.252014230730296,0.00359521334534692,0.0726734923807264,FALSE,"ACKL_DROME","ACKL_DROME"
"TRINITY_DN3524_c0_g1",259.04281057393,0.470188564455897,0.190509062126237,0.000212149450113591,0.0140301503008455,FALSE,"SYVC_HUMAN","A0A0B4KF06_DROME"
"TRINITY_DN35461_c0_g1",12.6734296390724,0.409160735768177,0.56162970423743,0.00402001642584228,0.0769093159657572,TRUE,"CTNA1_HUMAN","CTNA_DROME"
"TRINITY_DN35504_c0_g1",6.57501954537661,0.335926453192343,0.79329892502201,0.000613192349931039,0.0266626716714584,TRUE,"LYZ2_MOUSE","LYSP_DROME"
"TRINITY_DN3565_c0_g1",2200.49706151032,0.321133050807482,0.197955564455734,0.00634532592462319,0.0991398619752928,FALSE,"TCPZ_BOVIN","Q9VXQ5_DROME"
"TRINITY_DN3588_c0_g1",195.13999366025,0.442106359199381,0.208201574960919,0.000631810416916178,0.0272218793600022,FALSE,"T38B1_CAEEL","Q9VXG9_DROME"
"TRINITY_DN358_c0_g1",206.361010836367,0.399817979220939,0.457584814376977,0.00524886302826057,0.0894037240372776,FALSE,"MYO7A_AEDAE","G7H829_DROME"
"TRINITY_DN35915_c1_g1",2.75133658877221,-0.366872513156583,0.622034485506617,0.00212936067186722,0.0537026516390845,TRUE,"STATC_DICDI","M9PH25_DROME"
"TRINITY_DN35923_c0_g1",921.225491547253,0.33794136861501,0.170639631099723,0.00329469116927658,0.0690215692247848,FALSE,"SPS1_DROME","SPS1_DROME"
"TRINITY_DN35934_c0_g1",2.65126242522029,0.244989874172567,0.568835429264724,0.00218949380003197,0.054709769512134,FALSE,"HCD2_MOUSE","HCD2_DROME"
"TRINITY_DN359_c1_g1",502.186330547533,-0.395499233650979,0.215835437854429,0.00184457637785963,0.050021786826626,FALSE,"HEXD_HUMAN","Q9VEB8_DROME"
"TRINITY_DN3619_c0_g1",193.632473392301,0.323736899669885,0.178943453658628,0.00500350098547788,0.0870402977219474,FALSE,"Y7791_DICDI","M9NFF9_DROME"
"TRINITY_DN3685_c0_g1",189.387312094835,0.553513319014746,0.488903040048738,0.00169183997831575,0.0473762952290537,FALSE,"ACKMT_HUMAN","Q9VDC8_DROME"
"TRINITY_DN374016_c0_g1",5.94115813574559,-0.11292261950206,0.493676126999595,0.0060499182479836,0.0967596759693629,FALSE,"RS4_IXOSC","X2JGM9_DROME"
