"genes","baseMean","log2FoldChange","lfcSE","pvalue","padj","isDescendant","fly"
"TRINITY_DN13010_c0_g1",67.9900978914916,-0.29938732278553,0.193180899015055,0.00350818060214065,0.071623745239902,FALSE,"Q7JRD4_DROME"
"TRINITY_DN13166_c0_g1",74.4418807048511,0.298202537143767,0.206917867179025,0.00135432788191998,0.0421118784153634,FALSE,"Q9VJZ2_DROME"
"TRINITY_DN13170_c0_g1",28.6572444255682,-0.282628044721258,0.26743048627193,0.000366036586150519,0.0200052424643591,FALSE,"SY65_DROME"
"TRINITY_DN13316_c0_g1",933.580977836289,11.9752855385143,14.0614574083762,2.73807876238645e-05,0.00390721924652153,FALSE,"COX1_DROME"
"TRINITY_DN1340_c0_g1",411.939510313406,-0.310408518857076,0.193372897125861,0.00252879584970354,0.0589828578469748,FALSE,"Q9W3T7_DROME"
"TRINITY_DN13447_c0_g1",46.9517693317409,-0.179873974551121,0.235323285917656,0.00374845272202995,0.0742270026644767,FALSE,"Q9W269_DROME"
"TRINITY_DN13454_c0_g1",36.1297419480382,0.316473849304467,0.205811002742184,0.000915137582684011,0.0336175881501279,TRUE,"GEN_DROME"
"TRINITY_DN136044_c0_g1",29.634676302719,-0.256957400383468,0.654195839617595,0.00030377791492756,0.0179773271813529,FALSE,"Q0KI00_DROME"
"TRINITY_DN14125_c1_g1",39.04826911618,-0.19973248392044,0.247097912092937,0.00195792738579494,0.0514864255599633,FALSE,"Q9VNW7_DROME"
"TRINITY_DN14341_c0_g1",25.7760025606577,-0.154029725612767,0.243841543465915,0.0047571334232954,0.0845961347588375,FALSE,"A0A0B4JD76_DROME"
"TRINITY_DN15094_c0_g1",58.9519427365799,0.273274972916939,0.205991668817652,0.00277012979584728,0.062049691124105,FALSE,"ZGPAT_DROME"
"TRINITY_DN1524_c0_g2",126.392978782364,0.270150588177375,0.198719642572134,0.005471977194945,0.0916553307133222,FALSE,"Q9VKU5_DROME"
"TRINITY_DN15818_c0_g1",185.45021815901,0.252946770953413,0.220145746309486,0.00172204403077572,0.0478421109489575,FALSE,"TTD14_DROME"
"TRINITY_DN1582_c0_g1",37.578582172423,0.229774818638792,0.209914208926453,0.00611258380033244,0.0971443808641619,FALSE,"MCCB_DROME"
"TRINITY_DN1585_c0_g1",571.624841412558,0.27315930511789,0.204407357528131,0.00317066408041814,0.067385517152979,FALSE,"X2J516_DROME"
"TRINITY_DN15975_c0_g2",86.7661884657111,-0.241710632617225,0.238821065554739,0.00113338996899151,0.0382015517523366,FALSE,"Q7KVF1_DROME"
"TRINITY_DN1632_c0_g1",125.049607789336,-0.354987746939925,0.18427918232224,0.00109521045731638,0.0374666631885969,FALSE,"M9PG83_DROME"
"TRINITY_DN1668_c0_g1",357.910011376147,0.133512280820958,0.349164642106463,0.00258175871840322,0.0598674640997001,TRUE,"B7YZY3_DROME"
"TRINITY_DN16709_c0_g1",10.6976560948866,-0.127153802194108,0.255562727548439,0.0062664137790167,0.0984141815381572,FALSE,"RIR1_DROME"
"TRINITY_DN1678_c1_g1",63.8286879768784,0.30276366920948,0.202031345400012,0.00170640012032265,0.0476693495205733,FALSE,"ADF1_DROME"
"TRINITY_DN1704_c4_g1",23.3893652467588,-0.190786014757462,0.222478737375992,0.00538374855468336,0.0907703859891298,FALSE,"Q540Y4_DROME"
"TRINITY_DN1738_c0_g1",2541.248573807,0.412021872745817,0.198778888435923,0.000102373681950691,0.00907816644658994,FALSE,"EI3D2_DROME"
"TRINITY_DN17472_c0_g2",49.0338089412367,0.373316852773402,1.30780154403229,0.00029792442634096,0.0177502068435434,FALSE,"A8DYL2_DROME"
"TRINITY_DN1756_c0_g1",251.493180767955,-0.186152511309384,0.25004380749133,0.00233899050937838,0.0566521546995551,FALSE,"A4V3L8_DROME"
"TRINITY_DN179_c0_g1",227.441650782427,-0.227288645569015,0.213949870684397,0.00450442312875052,0.0817769202538105,FALSE,"Q9W1J0_DROME"
"TRINITY_DN182042_c0_g1",9.78243776139936,-0.175969229818154,0.439137899428024,0.000966797572838114,0.0347944819600257,FALSE,"A0A0B4KI35_DROME"
"TRINITY_DN1858_c0_g1",452.805218125107,0.295034447600186,0.19413956472393,0.00373806504382544,0.0741095741238697,FALSE,"Q9VB10_DROME"
"TRINITY_DN1878_c0_g1",394.435839228084,0.286139328677884,0.200208744405524,0.0031167864286523,0.0665980564011296,FALSE,"3HIDH_DROME"
"TRINITY_DN18870_c0_g1",169.2904747709,-0.162294360945355,0.277195850287714,0.00242181200699626,0.0575314270253384,FALSE,"NEP2_DROME"
"TRINITY_DN189317_c0_g2",10.6399160276872,0.206481654896547,1.23217427303585,0.00156764226701838,0.0455363816381167,FALSE,"Q9VWM4_DROME"
"TRINITY_DN19268_c0_g1",77.4044576703232,0.24463259336064,0.961139229736002,0.00057009478834434,0.0258842611610064,FALSE,"A0A126GV09_DROME"
"TRINITY_DN19301_c0_g1",38.2870274144083,-0.27421036694795,0.197525561323378,0.00533473816921806,0.0901911077722151,FALSE,"LIMK1_DROME"
"TRINITY_DN19646_c0_g1",14.3081497239256,25.791164621039,8.86948602066731,1.12668879113919e-06,0.000389681550372649,FALSE,"Q9VH09_DROME"
"TRINITY_DN19686_c0_g1",32.8068628797405,-0.199293155751434,0.26284349877001,0.00152332059589029,0.0450179291524072,FALSE,"Q9VHG3_DROME"
"TRINITY_DN19731_c0_g2",181.139663900164,0.229039157249134,0.21934886724795,0.00294661935791809,0.0647589818176376,FALSE,"Q9VED6_DROME"
"TRINITY_DN2006_c1_g2",2133.83577799351,0.381114251126851,0.38245621137394,4.96887151867231e-05,0.00582728690862225,FALSE,"Q0KI34_DROME"
"TRINITY_DN20978_c0_g1",502.48237739213,-0.347177352017968,0.207440670756738,0.00039028841772661,0.0206862998756603,FALSE,"A8JR34_DROME"
"TRINITY_DN21442_c0_g1",17.1903102619765,0.113256372802653,0.418438322893633,0.0032605260728581,0.0685317111134793,FALSE,"M9NCT8_DROME"
"TRINITY_DN21467_c0_g2",120.970611147307,-0.100425880321059,0.372328198817066,0.00484599653309075,0.0855797535735612,FALSE,"A1Z9R1_DROME"
"TRINITY_DN2159_c0_g1",110.822336789552,0.286736071207576,0.202178601828849,0.00262335209476516,0.0603398564074917,FALSE,"Q9VJ64_DROME"
"TRINITY_DN22708_c0_g1",533.138550250644,0.33660147415954,0.177060702673068,0.00240875319698135,0.0574217496934596,FALSE,"MIO_DROME"
"TRINITY_DN2351_c0_g1",1147.45637951559,-0.331027979071317,0.215944358038957,0.000400215287307254,0.0208602634809497,FALSE,"Q8IMC1_DROME"
"TRINITY_DN2352_c0_g1",320.064860544253,-0.253449289149187,0.204634259564281,0.00532126832800497,0.0900379780275866,TRUE,"Q7KSF5_DROME"
"TRINITY_DN2371_c1_g1",155.317953838522,0.186096989771787,0.277998688986923,0.0015918135642659,0.0459179403450184,FALSE,"Q7KUB3_DROME"
"TRINITY_DN24014_c0_g3",14.599370067141,0.104643016348613,0.411196247396301,0.00401338139650597,0.076754508694565,FALSE,"A0A0B4KEG4_DROME"
"TRINITY_DN2430_c2_g1",35.6281010173596,-0.27413081549832,0.203084669592038,0.0034493387039381,0.0709408892892349,FALSE,"A0A0B4KH03_DROME"
"TRINITY_DN24911_c0_g2",14.4512757860957,-0.111056882950907,0.331673383318574,0.00442726397719368,0.0809611019255591,FALSE,"Q9U6P7_DROME"
"TRINITY_DN25227_c0_g1",1256.23936692022,-0.144136655184689,0.242974221122977,0.00585909668794888,0.0947766365551208,TRUE,"Q8I0E9_DROME"
"TRINITY_DN2564_c0_g1",254.678175584635,0.255176651861124,0.208771790662601,0.00351511868360562,0.0716286501993578,FALSE,"RM35_DROME"
"TRINITY_DN2569_c0_g1",4037.76579825896,0.291880928900677,0.200872717624366,0.00251997653951677,0.0589828578469748,FALSE,"Q9VHX9_DROME"
"TRINITY_DN257_c0_g1",517.310271999592,-0.309681040248266,0.184427614303998,0.00406402610079998,0.0772485350404642,TRUE,"A0A0B4KG15_DROME"
"TRINITY_DN260_c0_g1",279.340640014187,-0.312618831606913,0.21338191588879,0.000666638068164404,0.0282018310072662,FALSE,"Q9VZ56_DROME"
"TRINITY_DN2655_c3_g1",571.005881068254,0.198300856265411,0.218167448112861,0.00621923671953895,0.0983034426792501,FALSE,"A0A0B4KGM0_DROME"
"TRINITY_DN2685_c0_g2",2776.8118368416,0.260157161718486,0.209572258281359,0.00289745539887384,0.0640682712959518,FALSE,"Q9VED6_DROME"
"TRINITY_DN2782_c21_g1",14.5429788003882,-0.206191272458968,0.26738185473866,0.00128068900197634,0.0407547701784003,FALSE,"Q8MS37_DROME"
"TRINITY_DN2786_c0_g1",276.832757001337,0.294925276551966,0.215845724047971,0.000877643306205378,0.0328356161593203,TRUE,"Q7JWF1_DROME"
"TRINITY_DN2817_c0_g2",554.243552118084,-0.320392538062174,0.168300978015376,0.00438044130019877,0.0805003004568588,TRUE,"Q9W321_DROME"
"TRINITY_DN2870_c0_g1",648.809065180007,-0.335700370332259,0.187130529612523,0.0017105995023154,0.0476864664538908,FALSE,"M9PC47_DROME"
"TRINITY_DN28744_c0_g1",369.033756976109,0.198290628091158,0.224479409395644,0.00412543996088453,0.0779478961498239,FALSE,"Q9W2U8_DROME"
"TRINITY_DN29290_c0_g1",6.88436319453913,0.1229577016659,0.28886119728602,0.0045445881203578,0.082230251688133,FALSE,"E1JJD6_DROME"
"TRINITY_DN296_c0_g2",760.33502123535,-0.273639698549883,0.214872988645524,0.00146786110271713,0.044113657823337,FALSE,"X2J909_DROME"
"TRINITY_DN30180_c0_g1",99.7211868840009,-0.278165268476793,0.197920879038069,0.00464112778509136,0.0834054192713116,FALSE,"Q0KHU2_DROME"
"TRINITY_DN3052_c1_g1",150.68281556015,-0.298610668555412,0.261907758472595,0.000297586705870234,0.0177502068435434,FALSE,"Q9VL81_DROME"
"TRINITY_DN3107_c0_g2",733.036742510571,-0.370837127768217,0.173271098491644,0.000952168337277229,0.0345114513152382,FALSE,"A0A0B4KEU5_DROME"
"TRINITY_DN3127_c0_g1",359.857528859302,0.3392187873596,0.145591040201807,0.00221863381631541,0.0549434971550148,TRUE,"Q9W3V2_DROME"
"TRINITY_DN3154_c0_g2",91.8592072711101,0.274233761730235,0.198665437787223,0.00490248435564551,0.086169375175245,FALSE,"PIGB_DROME"
"TRINITY_DN3167_c0_g1",16.7956404512322,0.19351687517363,0.404751548978324,0.000769002709235474,0.0308902938674391,FALSE,"MIDN_DROME"
"TRINITY_DN31836_c0_g1",52.1657945380917,0.257814805379177,0.202465831838879,0.00570605882762607,0.0936263909838528,FALSE,"CC130_DROME"
"TRINITY_DN32760_c0_g1",154.708368724729,-0.299796285671078,0.196802085294764,0.0027281190763469,0.0616190876766021,FALSE,"A0A0B4LHX1_DROME"
"TRINITY_DN3313_c0_g1",1747.477268469,0.242338428693312,0.215053716913652,0.00291864597810218,0.0643657829494654,FALSE,"ATPO_DROME"
"TRINITY_DN33306_c0_g2",20.6598542013473,0.126256902501019,0.319615261206203,0.00342715213994367,0.0706765705585554,FALSE,"Q9VST4_DROME"
"TRINITY_DN3385_c0_g1",168.890241317475,0.244685021110523,0.210728142429504,0.00387622176918996,0.0756196763117497,FALSE,"Q9VES8_DROME"
"TRINITY_DN34096_c0_g1",8.9589858446926,27.015307308488,7.16843676097865,4.07013508713168e-07,0.000210266269843061,FALSE,"A1Z8D3_DROME"
"TRINITY_DN3465_c0_g1",248.542942195401,0.288972654812756,0.194426489109102,0.00435473746337376,0.0803824266645002,FALSE,"Y8611_DROME"
"TRINITY_DN3495_c0_g1",82.3193731047917,0.254233276999323,0.264026170135201,0.000605667233480384,0.0266076330815947,FALSE,"Q9VHX4_DROME"
"TRINITY_DN37435_c1_g1",2.19022481201468,0.0985748730015692,0.388560529725539,0.00485678257381505,0.0857331359872578,FALSE,"X2J8Z1_DROME"
"TRINITY_DN3823_c0_g1",252.750593997059,0.283569808892331,0.194422538049037,0.00506698895589568,0.0878432383344139,TRUE,"A1ZA22_DROME"
"TRINITY_DN3931_c3_g1",18.3618408700432,0.16173768789122,0.26726855956454,0.00274618154557662,0.0617382260537306,TRUE,"Q9XZS9_DROME"
"TRINITY_DN393_c10_g1",10.738732285659,-0.163259766506427,0.483268474542917,0.0011497128549852,0.0386189967388115,FALSE,"Q9W369_DROME"
"TRINITY_DN3972_c0_g3",8.10728979724668,-0.127609452106307,0.354072282202402,0.00284804170559614,0.0632739673863853,FALSE,"X2JC90_DROME"
"TRINITY_DN40091_c0_g1",327.789478080684,-0.846422948394518,3.08614703998229,0.000370520894477827,0.0200854699786255,FALSE,"NU1M_DROME"
"TRINITY_DN4036_c0_g1",90.3547764622183,-0.281809660755492,0.424030828935169,0.000202053337331287,0.0138127316635921,TRUE,"D2MP_DROME"
"TRINITY_DN4124_c0_g1",319.989268526933,0.330259553084794,0.203520380163779,0.000737135929631349,0.0301442801203553,FALSE,"RIR2_DROME"
"TRINITY_DN4440_c0_g1",209.783865872249,0.265397650736888,0.753913094345228,0.000311645928148455,0.0182260282474569,TRUE,"X2JJC8_DROME"
"TRINITY_DN447037_c0_g1",8471.14913649828,-16.1482276260899,4.58917654397177,6.2950632151552e-07,0.000276251741867649,FALSE,"COX1_DROME"
"TRINITY_DN448043_c0_g1",13.7375503311759,25.7037731267668,8.97457179032908,1.18502236276574e-06,0.000401810357977469,FALSE,"Q9W457_DROME"
"TRINITY_DN45488_c0_g1",467.132380528575,11.5045658073281,7.91680641818432,8.31054536337366e-06,0.00163850230613529,FALSE,"CYB_DROME"
"TRINITY_DN4699_c0_g1",128.543645156938,-0.318579203099987,0.177029984166397,0.004000068033376,0.0766435570789396,FALSE,"Q9XZ19_DROME"
"TRINITY_DN47293_c0_g1",44.0052793545661,-0.158400930530799,1.54548612483394,0.00573933188834759,0.0938435949628373,FALSE,"COX3_DROME"
"TRINITY_DN47683_c0_g2",6.57533091833494,-7.23871571190047,10.6016352177638,5.19540872260005e-05,0.00595600324135839,FALSE,"Q9VWG7_DROME"
"TRINITY_DN48816_c0_g1",686.671690788707,0.242746989826084,0.209636259460609,0.00448344493777306,0.0815411563281614,FALSE,"TBA4_DROME"
"TRINITY_DN4928_c0_g1",1271.20550843919,-0.286689274908393,0.12234222902312,0.00497342057457813,0.0869272978542538,FALSE,"RPB1_DROME"
"TRINITY_DN4998_c0_g1",79.1798060073025,-0.29791666827157,0.204014446286686,0.00167907798012023,0.0472922915974237,FALSE,"A8JQV2_DROME"
"TRINITY_DN5121_c0_g1",36.8492685596011,-0.165332412904047,0.254154771297187,0.00313277583958175,0.0667300874556422,FALSE,"A8JQY7_DROME"
"TRINITY_DN5147_c0_g2",1171.52309275359,0.17906474063397,0.249295379421083,0.00268628023863221,0.0611585811827816,FALSE,"A1Z851_DROME"
"TRINITY_DN5150_c1_g1",153.081285170512,-0.154714446752977,0.255467534438182,0.00371144695095487,0.0738525465443054,FALSE,"M9PG83_DROME"
"TRINITY_DN5212_c1_g1",67.7602133049038,-0.334997009625389,0.197124167857743,0.00097187279008732,0.0348848481170129,FALSE,"OFUT2_DROME"
"TRINITY_DN5579_c0_g1",1735.61407271022,0.284830220144528,0.191744672043253,0.00573331730304245,0.0937828239566207,FALSE,"EIF3I_DROME"
"TRINITY_DN56150_c1_g1",750.45330766691,0.318047724203691,0.206665070253483,0.000835026629010523,0.0320312605916095,FALSE,"A1ZAW7_DROME"
"TRINITY_DN5654_c0_g1",753.020500451102,0.288133821935188,0.195272114293679,0.00421974497838233,0.0788174975092631,TRUE,"Q7K036_DROME"
"TRINITY_DN57729_c0_g1",21.4111677588434,-0.1003840051096,0.765720407847458,0.00507066859045185,0.0878432383344139,FALSE,"ACTZ_DROME"
"TRINITY_DN6055_c0_g1",90.2194085616962,-0.197774019919944,0.264128984618951,0.00153613546321714,0.0450436651435163,TRUE,"Q9VYF0_DROME"
"TRINITY_DN6062_c1_g1",1072.69687159748,0.299053505032881,0.216655892704001,0.000774483875488986,0.0309273330864699,FALSE,"MIRO_DROME"
"TRINITY_DN6063_c2_g1",195.225765073056,0.321110018424199,0.188757959919189,0.00241531917867832,0.0574775547056675,FALSE,"C8VV48_DROME"
"TRINITY_DN61618_c0_g1",72.4364712120531,-0.287133045341008,0.61202121697734,0.000198006204136224,0.0136273679649369,FALSE,"M9NDG5_DROME"
"TRINITY_DN616_c0_g1",67.8572615367944,13.020829273704,14.2062753994255,2.30639943514022e-05,0.00347338648512704,FALSE,"A1ZA64_DROME"
"TRINITY_DN61886_c0_g1",3.63577824653237,0.154874838681833,0.524453454012921,0.00131239690924702,0.0411695178018367,FALSE,"Q9V3N6_DROME"
"TRINITY_DN6286_c0_g1",1189.3601088619,0.269415562498523,0.2039859785705,0.00363841096228313,0.0730716572829108,FALSE,"Q9VKM3_DROME"
"TRINITY_DN6409_c2_g1",36.0030864613502,-0.235481512504389,0.226025159816604,0.00187046731281886,0.0502220473491864,FALSE,"Q8SYN0_DROME"
"TRINITY_DN646_c1_g1",308.635176498273,-0.251592662548499,0.351213052053017,0.000362636473412785,0.0199582816475884,FALSE,"Q9GNH8_DROME"
"TRINITY_DN6656_c0_g2",67.7581487191589,0.133856783759793,0.275996829562001,0.00415133054044242,0.0781837111289967,FALSE,"A0A0C4DHN7_DROME"
"TRINITY_DN6666_c0_g1",1017.28864779297,0.43010814552313,0.381981854447154,2.32578992051649e-05,0.00348971096456319,FALSE,"Q7KUK9_DROME"
"TRINITY_DN6701_c0_g1",126.043707232367,0.345260358770682,0.187617097770533,0.00125675120908226,0.0403915700353804,FALSE,"Q8INH5_DROME"
"TRINITY_DN67676_c0_g1",2074.19394463885,-9.98379295243164,7.27695266983122,9.04341122869795e-06,0.00175752237650296,FALSE,"COX1_DROME"
"TRINITY_DN6908_c0_g1",289.103026326008,0.361730460941916,0.207098103119525,0.000277169724782441,0.0169847609727042,TRUE,"Q8SXQ5_DROME"
"TRINITY_DN6937_c0_g1",325.202367451532,-0.314680671674644,0.202960605861876,0.00115553490363058,0.0386871948211413,FALSE,"Q9W4C3_DROME"
"TRINITY_DN6958_c3_g1",621.472663061707,0.314796789063499,0.224286580731677,0.000428681485811441,0.0218418836441155,FALSE,"Q8IMM8_DROME"
"TRINITY_DN6971_c0_g1",241.597554212559,-0.251368880332274,0.217987520602617,0.00199251952565542,0.0518073572087752,FALSE,"Q7K4A1_DROME"
"TRINITY_DN6_c0_g1",152.727146048466,-0.217939428251148,0.261866770563282,0.0011308409175473,0.0382015517523366,TRUE,"A0A0B4LHD7_DROME"
"TRINITY_DN718_c1_g1",659.108412067812,0.326061122547871,0.153497104763068,0.00368397441177986,0.0735929337707096,FALSE,"M9PD17_DROME"
"TRINITY_DN721_c6_g2",110.622616262093,-0.221859523442067,0.277236184078937,0.000888859620552626,0.033017010197875,TRUE,"Q9VB20_DROME"
"TRINITY_DN7290_c0_g1",115.107273972531,-3.85948251528201,5.94339467837751,4.75134235455714e-05,0.00563697047017983,FALSE,"COX1_DROME"
"TRINITY_DN75086_c0_g1",619.793485248217,-9.7935896148023,6.47951197848177,6.75831288064671e-06,0.00142912054551789,FALSE,"COX1_DROME"
"TRINITY_DN7641_c0_g1",10920.1456578612,0.261877694823001,0.21321122188548,0.00212113680803805,0.0534699415748294,TRUE,"Q7KUD7_DROME"
"TRINITY_DN7698_c0_g1",940.228809534783,0.387829624957216,0.139753796487223,0.000397396107358578,0.0208602634809497,TRUE,"HERC2_DROME"
"TRINITY_DN7767_c0_g1",34.652573481047,-0.18055731449935,0.233753399145635,0.00389957833283781,0.0760026699712401,FALSE,"A0A4P7VLH6_DROME"
"TRINITY_DN7968_c0_g1",28.2077972289753,21.3316372285243,12.5391900803492,5.18316272511815e-06,0.00120877278364298,FALSE,"Q9VRS6_DROME"
"TRINITY_DN799_c0_g1",352.900711755112,-0.273063669173431,0.199121234772793,0.00489338314486577,0.0861556311079645,FALSE,"PCAT_DROME"
"TRINITY_DN8129_c0_g1",53.766044401279,0.416930064214962,0.794540988662745,6.51542675064969e-05,0.00683541299324873,FALSE,"A8DYM8_DROME"
"TRINITY_DN8290_c0_g1",37.9862089388367,-0.189087464393179,0.238399023148367,0.00289481540313546,0.0640682712959518,FALSE,"Q9VUV7_DROME"
"TRINITY_DN8536_c0_g1",5.63981156291965,0.107981713995154,0.358713225018263,0.00424774921127416,0.0791662168363408,FALSE,"M9PHM6_DROME"
"TRINITY_DN8604_c0_g1",3517.10851885751,0.360695465133804,0.157495171931537,0.00140381473261206,0.04307705779501,FALSE,"CAPR1_DROME"
"TRINITY_DN8949_c0_g1",127.561845060985,0.163779669102539,0.260799924261034,0.00289499214852096,0.0640682712959518,FALSE,"Q9VJA1_DROME"
"TRINITY_DN9094_c0_g1",89.9614246142439,-0.257639426276314,0.203675799145961,0.00516367412871866,0.088882272687164,FALSE,"RNZ_DROME"
"TRINITY_DN93152_c0_g1",2077.0448460867,0.162110435450858,0.479228095896398,0.00117590124265868,0.0389220450246439,FALSE,"COX3_DROME"
"TRINITY_DN9331_c0_g1",589.56032370021,0.355940799888908,0.170806857341893,0.00155343406114815,0.0452702253971825,FALSE,"M9PBW0_DROME"
"TRINITY_DN93989_c0_g1",4.53396899060019,0.110341072370084,0.339266219116391,0.00434479727933311,0.0802715557103408,FALSE,"M9PE73_DROME"
"TRINITY_DN9439_c1_g1",1440.85903511347,0.111241324534642,0.490829129561813,0.00317180188304598,0.067385517152979,FALSE,"Q9V396_DROME"
"TRINITY_DN94861_c0_g1",3.18004128065759,0.0926169626055249,0.671314371194824,0.00549420068638573,0.0917572155502834,TRUE,"A0A0B4KEU5_DROME"
"TRINITY_DN95_c0_g1",709.617966234257,0.285483656860939,0.205621553912711,0.00206719179857301,0.052728894802101,FALSE,"Q7KVU4_DROME"
"TRINITY_DN9887_c0_g1",252.217298735196,-0.191126835765187,0.220507164044254,0.00609778479220438,0.0970462425556343,FALSE,"Q9VQV9_DROME"
